[nb-items] 60
[nb-objectives] 3
[nb-pareto] 649
[nb-lorenz] 18
[runtime] 32.78615403175354
[format] f1 f2 f3 isLorenzND
[vector] 22470 22243 22262 True
[vector] 23439 22260 21909 True
[vector] 22837 22093 22273 True
[vector] 22933 22059 22335 True
[vector] 23980 21828 21839 True
[vector] 24126 21797 21845 True
[vector] 22656 22290 22153 True
[vector] 22959 22155 22158 True
[vector] 23044 22359 21999 True
[vector] 22490 22127 22383 True
[vector] 22915 22437 22037 True
[vector] 24269 21926 21642 True
[vector] 23708 22300 21770 True
[vector] 22907 22218 22142 True
[vector] 23431 22041 22014 True
[vector] 22499 22561 22051 True
[vector] 23293 22291 21903 True
[vector] 23363 22490 21736 True
[vector] 21940 20828 22857 False
[vector] 24759 19795 21784 False
[vector] 23568 19742 22402 False
[vector] 21744 20159 22990 False
[vector] 23423 22458 21589 False
[vector] 24370 21847 20720 False
[vector] 21876 22630 21919 False
[vector] 23991 21524 21947 False
[vector] 21320 21955 22619 False
[vector] 22243 20448 22888 False
[vector] 21617 20451 22993 False
[vector] 25059 21300 21140 False
[vector] 21373 21506 22795 False
[vector] 25121 21082 21387 False
[vector] 23571 19490 22415 False
[vector] 21933 21726 22702 False
[vector] 22797 20957 22594 False
[vector] 26462 19364 18562 False
[vector] 21824 20276 22972 False
[vector] 20674 23137 21384 False
[vector] 26011 20028 19550 False
[vector] 26512 19248 18707 False
[vector] 26384 18895 19163 False
[vector] 20304 19789 23164 False
[vector] 23598 18866 22472 False
[vector] 21928 22798 21467 False
[vector] 24932 20518 21571 False
[vector] 23344 21825 22088 False
[vector] 25894 20305 20152 False
[vector] 24411 21580 21597 False
[vector] 21643 22569 22074 False
[vector] 23619 22316 21199 False
[vector] 25922 20413 19443 False
[vector] 22123 22277 22372 False
[vector] 25156 21358 20677 False
[vector] 23757 22192 20915 False
[vector] 21626 21761 22692 False
[vector] 22112 22597 21849 False
[vector] 24490 19768 21990 False
[vector] 22175 22749 21536 False
[vector] 24247 20573 22017 False
[vector] 25812 20734 20101 False
[vector] 25641 21067 20478 False
[vector] 20108 23297 20866 False
[vector] 26273 18849 19700 False
[vector] 21710 22905 21957 False
[vector] 26171 19899 19177 False
[vector] 25377 20712 21346 False
[vector] 25763 19941 20438 False
[vector] 21779 22811 21567 False
[vector] 21583 19631 23018 False
[vector] 23889 19264 22299 False
[vector] 21728 21612 22710 False
[vector] 24362 20458 22031 False
[vector] 25793 19589 20622 False
[vector] 25883 19544 20411 False
[vector] 25235 19892 21367 False
[vector] 23014 20654 22549 False
[vector] 26296 19639 18600 False
[vector] 24000 20670 22109 False
[vector] 23285 22072 22008 False
[vector] 20579 20322 23148 False
[vector] 22740 21689 22439 False
[vector] 26095 20129 19004 False
[vector] 21365 21287 22900 False
[vector] 24382 21427 21804 False
[vector] 21718 22863 21224 False
[vector] 22638 20349 22798 False
[vector] 22894 19979 22757 False
[vector] 24172 19994 22106 False
[vector] 21821 21514 22758 False
[vector] 24782 21667 20860 False
[vector] 24071 20060 22204 False
[vector] 25850 19492 20752 False
[vector] 26133 19560 19788 False
[vector] 25819 20491 19848 False
[vector] 22762 22658 20911 False
[vector] 25680 20075 20651 False
[vector] 24329 21894 21495 False
[vector] 22492 20380 22792 False
[vector] 23683 21572 22083 False
[vector] 24875 20802 21635 False
[vector] 22534 22144 22167 False
[vector] 23769 21402 22003 False
[vector] 20863 23146 21037 False
[vector] 23780 18892 22341 False
[vector] 22514 21961 22383 False
[vector] 25737 20649 20410 False
[vector] 25774 19722 20579 False
[vector] 24008 20951 22001 False
[vector] 22767 21486 22432 False
[vector] 21725 22577 21977 False
[vector] 24146 20173 22133 False
[vector] 26595 19095 18246 False
[vector] 23797 22149 21406 False
[vector] 24089 20190 22145 False
[vector] 25877 18882 20442 False
[vector] 22263 21959 22430 False
[vector] 20281 20065 23185 False
[vector] 24999 21332 21287 False
[vector] 22794 21207 22495 False
[vector] 22976 21977 22078 False
[vector] 24265 20344 22059 False
[vector] 24673 21609 21090 False
[vector] 22608 22641 21565 False
[vector] 24508 20179 21855 False
[vector] 25228 20445 21460 False
[vector] 22744 20914 22630 False
[vector] 25970 20181 19920 False
[vector] 25784 20535 20177 False
[vector] 24827 20867 21615 False
[vector] 23958 21281 22021 False
[vector] 25211 20987 21384 False
[vector] 23491 22009 21867 False
[vector] 23510 21302 22286 False
[vector] 21049 23105 21279 False
[vector] 24050 22027 21672 False
[vector] 24484 21686 21342 False
[vector] 21980 20396 22967 False
[vector] 23035 21925 22331 False
[vector] 23589 22218 21792 False
[vector] 21180 22996 21442 False
[vector] 25370 20973 20988 False
[vector] 20913 20141 23126 False
[vector] 26162 19989 19009 False
[vector] 24119 20375 22053 False
[vector] 25487 21091 19716 False
[vector] 23445 20738 22364 False
[vector] 23837 21760 21984 False
[vector] 21430 21904 22711 False
[vector] 21142 22466 22155 False
[vector] 20372 22100 22609 False
[vector] 21627 20333 22969 False
[vector] 20794 20827 23027 False
[vector] 23432 19141 22510 False
[vector] 22160 22588 21866 False
[vector] 24511 21269 21803 False
[vector] 22627 21534 22556 False
[vector] 21732 21566 22792 False
[vector] 23691 21791 21978 False
[vector] 25832 20508 19446 False
[vector] 23292 21962 22036 False
[vector] 23171 20644 22547 False
[vector] 23012 20040 22615 False
[vector] 26266 19796 18627 False
[vector] 25671 21019 19702 False
[vector] 22732 21470 22544 False
[vector] 23845 21848 21751 False
[vector] 24692 19654 21929 False
[vector] 21899 22356 22189 False
[vector] 26281 19560 19130 False
[vector] 23847 21328 22032 False
[vector] 22514 21887 22419 False
[vector] 22642 21480 22514 False
[vector] 22237 20771 22953 False
[vector] 23447 20661 22368 False
[vector] 21613 22501 22123 False
[vector] 25709 20450 20486 False
[vector] 23988 20767 22214 False
[vector] 25703 19684 20625 False
[vector] 26086 20113 19241 False
[vector] 23347 21774 22098 False
[vector] 20518 20782 23107 False
[vector] 20791 20985 23017 False
[vector] 19733 21181 22915 False
[vector] 20433 20353 23142 False
[vector] 22244 19377 22867 False
[vector] 22543 22578 21835 False
[vector] 22289 22325 22071 False
[vector] 21160 21380 22890 False
[vector] 21715 22954 20818 False
[vector] 23158 22197 22012 False
[vector] 24292 21522 21807 False
[vector] 20206 21455 22817 False
[vector] 22461 21809 22594 False
[vector] 25723 20208 20542 False
[vector] 24359 21831 21639 False
[vector] 23680 19597 22388 False
[vector] 23057 21140 22505 False
[vector] 23651 20959 22309 False
[vector] 23296 21890 22068 False
[vector] 22628 21482 22533 False
[vector] 24099 20619 22097 False
[vector] 24053 18735 22235 False
[vector] 20735 21145 22984 False
[vector] 24477 20393 21816 False
[vector] 24484 20091 22055 False
[vector] 23317 20613 22553 False
[vector] 22780 20384 22643 False
[vector] 21114 22410 22347 False
[vector] 22279 22433 22064 False
[vector] 22787 22653 21394 False
[vector] 20003 22935 21765 False
[vector] 21656 23009 20770 False
[vector] 23731 21896 21935 False
[vector] 23558 21749 22011 False
[vector] 24767 20899 21762 False
[vector] 22590 21731 22556 False
[vector] 25382 19377 21202 False
[vector] 26545 19211 18101 False
[vector] 23554 21653 22060 False
[vector] 26465 18657 18789 False
[vector] 26006 20404 18512 False
[vector] 21125 21867 22743 False
[vector] 21395 22408 22174 False
[vector] 24424 21718 21489 False
[vector] 20738 20910 23094 False
[vector] 20720 22411 22424 False
[vector] 23950 21643 21931 False
[vector] 24909 21427 21290 False
[vector] 21810 22750 21581 False
[vector] 22582 21512 22661 False
[vector] 23527 22364 21338 False
[vector] 21478 22521 22147 False
[vector] 22461 22570 21932 False
[vector] 26252 19661 18803 False
[vector] 24765 21748 20630 False
[vector] 24206 21273 21890 False
[vector] 23277 21268 22492 False
[vector] 21829 22824 21446 False
[vector] 22270 22681 21812 False
[vector] 26085 19989 19539 False
[vector] 25491 20299 21027 False
[vector] 24837 21296 21567 False
[vector] 22291 22791 21160 False
[vector] 24146 21553 21801 False
[vector] 24473 20310 21914 False
[vector] 24526 19929 21967 False
[vector] 23246 21453 22432 False
[vector] 21951 20812 22862 False
[vector] 23681 21603 22070 False
[vector] 23131 21299 22486 False
[vector] 24601 21174 21800 False
[vector] 22717 21439 22553 False
[vector] 20876 22048 22624 False
[vector] 22128 22777 21319 False
[vector] 25388 19054 21137 False
[vector] 24858 21437 21033 False
[vector] 22080 22389 22135 False
[vector] 20360 23084 21541 False
