[nb-items] 30
[nb-objectives] 3
[nb-pareto] 91
[nb-lorenz] 10
[runtime] 0.5034339427947998
[format] f1 f2 f3 isLorenzND
[vector] 11621 11202 11651 True
[vector] 12591 11111 11630 True
[vector] 12105 11273 11449 True
[vector] 11801 11432 11381 True
[vector] 12059 10767 11996 True
[vector] 13540 10989 11521 True
[vector] 11981 11182 11598 True
[vector] 12200 10840 11914 True
[vector] 12732 11184 11548 True
[vector] 12586 11229 11192 True
[vector] 10131 10365 12267 False
[vector] 10969 10713 12228 False
[vector] 12826 10569 11674 False
[vector] 12446 11368 10447 False
[vector] 10585 9730 12340 False
[vector] 10977 11295 11556 False
[vector] 11101 10274 12246 False
[vector] 12450 10935 11753 False
[vector] 9795 11648 10095 False
[vector] 11665 11137 11795 False
[vector] 13077 10065 11605 False
[vector] 12294 10225 12040 False
[vector] 13146 9823 11648 False
[vector] 11632 10920 11841 False
[vector] 11728 11297 11506 False
[vector] 12141 10339 12027 False
[vector] 10585 11374 11625 False
[vector] 12532 10350 11905 False
[vector] 11756 11011 11692 False
[vector] 9941 11603 10451 False
[vector] 12739 11158 10670 False
[vector] 13064 10694 11539 False
[vector] 11918 10591 12119 False
[vector] 11836 11439 10415 False
[vector] 10777 10621 12252 False
[vector] 10025 9932 12301 False
[vector] 13619 10419 10904 False
[vector] 11573 10929 11815 False
[vector] 11204 10171 12272 False
[vector] 11638 11563 10474 False
[vector] 11720 10715 12178 False
[vector] 12037 11290 11038 False
[vector] 11118 11368 11474 False
[vector] 11336 9732 12290 False
[vector] 11541 11046 11944 False
[vector] 12657 11195 10949 False
[vector] 11520 11153 12035 False
[vector] 11035 11224 11525 False
[vector] 12656 10441 11756 False
[vector] 12865 11072 10455 False
[vector] 12698 10129 11754 False
[vector] 12573 11342 10884 False
[vector] 11202 11435 11023 False
[vector] 11316 11336 11511 False
[vector] 11396 11062 12184 False
[vector] 10882 11679 10086 False
[vector] 11890 11277 11262 False
[vector] 13277 11033 10450 False
[vector] 13608 10503 10940 False
[vector] 13678 10167 11282 False
[vector] 12839 9940 11740 False
[vector] 13826 10241 10849 False
[vector] 12607 9942 11864 False
[vector] 10889 11653 9208 False
[vector] 11528 10623 12202 False
[vector] 11953 11437 10973 False
[vector] 13121 10377 11555 False
[vector] 10810 11514 11092 False
[vector] 10527 11581 10577 False
[vector] 12277 10505 11905 False
[vector] 13902 10486 10621 False
[vector] 12449 11251 11033 False
[vector] 12772 11020 10752 False
[vector] 10887 11561 10524 False
[vector] 11343 11508 10941 False
[vector] 12475 10381 11846 False
[vector] 11492 11608 10118 False
[vector] 11963 11413 10852 False
[vector] 11817 11458 10496 False
[vector] 12589 10033 11921 False
[vector] 11406 11621 9942 False
[vector] 12161 11381 10889 False
[vector] 12480 10391 11845 False
[vector] 12067 10504 11986 False
[vector] 12744 11039 10601 False
[vector] 13609 10409 11239 False
[vector] 11745 11293 11502 False
[vector] 10471 11473 11137 False
[vector] 10741 11606 10168 False
[vector] 12789 10987 11571 False
[vector] 10672 11565 10337 False
