[nb-items] 70
[nb-objectives] 3
[nb-pareto] 1177
[nb-lorenz] 10
[runtime] 183.0980987548828
[format] f1 f2 f3 isLorenzND
[vector] 26089 26042 26178 True
[vector] 26251 25901 26194 True
[vector] 26250 26378 25793 True
[vector] 26310 25952 26106 True
[vector] 26427 25882 26101 True
[vector] 26541 25821 26141 True
[vector] 26103 26205 26036 True
[vector] 26948 26070 25734 True
[vector] 26286 26063 26002 True
[vector] 26610 26244 25652 True
[vector] 28230 21489 24654 False
[vector] 21749 27848 22645 False
[vector] 28862 23099 22307 False
[vector] 28543 22805 23756 False
[vector] 27256 24016 26438 False
[vector] 27147 26111 24784 False
[vector] 27983 25413 23839 False
[vector] 28476 23351 23949 False
[vector] 25298 22610 27875 False
[vector] 24300 24830 27643 False
[vector] 24618 26947 25517 False
[vector] 27089 26146 25176 False
[vector] 23374 27425 24629 False
[vector] 25169 27529 23375 False
[vector] 25520 26667 25747 False
[vector] 27597 26276 23004 False
[vector] 28231 25181 23502 False
[vector] 26145 25683 26514 False
[vector] 25746 25539 26560 False
[vector] 27111 24520 26374 False
[vector] 28781 23337 22681 False
[vector] 25216 27235 24348 False
[vector] 28041 24815 24412 False
[vector] 28401 25452 21771 False
[vector] 28280 25475 22361 False
[vector] 26175 25846 26231 False
[vector] 24505 26980 25291 False
[vector] 28555 22118 23688 False
[vector] 24178 27576 23850 False
[vector] 28007 24817 24607 False
[vector] 24555 27577 23563 False
[vector] 25905 24615 27184 False
[vector] 24761 25207 27289 False
[vector] 28142 25521 23557 False
[vector] 27179 24808 26309 False
[vector] 26652 25861 25833 False
[vector] 26591 25149 26460 False
[vector] 23829 24574 27782 False
[vector] 24722 25839 26794 False
[vector] 27928 23943 25144 False
[vector] 27840 23678 25362 False
[vector] 25305 27209 24626 False
[vector] 24620 25034 27414 False
[vector] 25503 26748 25517 False
[vector] 26215 24654 27083 False
[vector] 23266 27640 23943 False
[vector] 27953 22420 25220 False
[vector] 28560 23566 23658 False
[vector] 25919 25964 26334 False
[vector] 23532 25210 27360 False
[vector] 23936 25763 26952 False
[vector] 26385 25689 26259 False
[vector] 26088 26879 24742 False
[vector] 24413 23624 28142 False
[vector] 27971 25370 24322 False
[vector] 24026 24525 27884 False
[vector] 28686 24106 22317 False
[vector] 22928 22615 28370 False
[vector] 23683 23913 28096 False
[vector] 24247 26815 25853 False
[vector] 27520 25056 25866 False
[vector] 28300 25098 22653 False
[vector] 24547 25372 27101 False
[vector] 26865 26647 24685 False
[vector] 25131 23524 27898 False
[vector] 25052 26444 26329 False
[vector] 26743 24260 26807 False
[vector] 28151 26025 22825 False
[vector] 27044 26211 25184 False
[vector] 26135 26936 24639 False
[vector] 28761 24024 21385 False
[vector] 26750 24660 26562 False
[vector] 25139 26952 25460 False
[vector] 26787 25188 26276 False
[vector] 25915 24012 27440 False
[vector] 23498 26350 26449 False
[vector] 28047 24715 24806 False
[vector] 24846 26959 25312 False
[vector] 22904 27586 24629 False
[vector] 28222 25261 23482 False
[vector] 25191 24703 27595 False
[vector] 28700 24047 21829 False
[vector] 24967 25808 26734 False
[vector] 28713 24204 21657 False
[vector] 25270 25602 26802 False
[vector] 24827 25512 27068 False
[vector] 25054 23927 28094 False
[vector] 25548 25064 27185 False
[vector] 24583 26785 25709 False
[vector] 25562 25227 27043 False
[vector] 25773 26348 25804 False
[vector] 25259 27217 24708 False
[vector] 23045 23536 28225 False
[vector] 24720 24607 27602 False
[vector] 26973 26289 25443 False
[vector] 23802 25630 27023 False
[vector] 22921 27583 24060 False
[vector] 27740 24073 25449 False
[vector] 27956 25016 24406 False
[vector] 25625 25018 27282 False
[vector] 24658 26703 26139 False
[vector] 27314 24589 26077 False
[vector] 26243 26578 25397 False
[vector] 25276 27136 24938 False
[vector] 25280 24618 27502 False
[vector] 27954 25895 23501 False
[vector] 27844 26200 23185 False
[vector] 27388 25846 25118 False
[vector] 25834 26684 25442 False
[vector] 28146 25135 23579 False
[vector] 28697 24296 21583 False
[vector] 27733 25622 24928 False
[vector] 26672 25317 26195 False
[vector] 28797 23893 21171 False
[vector] 28281 23860 24331 False
[vector] 27808 25570 24954 False
[vector] 26760 24057 26818 False
[vector] 25691 27004 24690 False
[vector] 25749 25331 26863 False
[vector] 23986 25711 26875 False
[vector] 26033 23971 27363 False
[vector] 23977 27671 23398 False
[vector] 24600 26704 25939 False
[vector] 26191 25068 26874 False
[vector] 27146 26606 23985 False
[vector] 23321 22587 28361 False
[vector] 28352 24402 24000 False
[vector] 28436 24647 23448 False
[vector] 27219 25239 25977 False
[vector] 26593 26350 25208 False
[vector] 25198 24330 27638 False
[vector] 23651 26956 25664 False
[vector] 24420 26026 26562 False
[vector] 27923 24640 24901 False
[vector] 24443 25530 27106 False
[vector] 28573 22888 23587 False
[vector] 25199 25558 26842 False
[vector] 28046 23507 25058 False
[vector] 25151 25189 27133 False
[vector] 27765 25019 24999 False
[vector] 24161 27657 23620 False
[vector] 26800 26680 24375 False
[vector] 28206 25497 22725 False
[vector] 23290 27381 24693 False
[vector] 27746 25796 24496 False
[vector] 26149 22267 27406 False
[vector] 27056 23841 26516 False
[vector] 26314 23800 27264 False
[vector] 27240 25333 25794 False
[vector] 28693 23531 23033 False
[vector] 24441 26016 26569 False
[vector] 23961 27673 23533 False
[vector] 27905 22555 25275 False
[vector] 25784 23541 27707 False
[vector] 27432 24948 25984 False
[vector] 26219 26944 24204 False
[vector] 28577 24916 21767 False
[vector] 25947 24852 27009 False
[vector] 25144 26883 25376 False
[vector] 27790 25755 24417 False
[vector] 27883 24504 25026 False
[vector] 26468 24794 26758 False
[vector] 27448 23638 26246 False
[vector] 24425 26771 25784 False
[vector] 27728 24732 25682 False
[vector] 26137 25227 26666 False
[vector] 24540 27142 25099 False
[vector] 23812 27705 23499 False
[vector] 24887 25086 27381 False
[vector] 27980 25874 23590 False
[vector] 25216 25477 27072 False
[vector] 28515 24918 22057 False
[vector] 27781 23548 25387 False
[vector] 24758 24516 27839 False
[vector] 24762 27529 23839 False
[vector] 27477 24505 25911 False
[vector] 25492 24278 27647 False
[vector] 25728 24678 27292 False
[vector] 28419 24695 23604 False
[vector] 26010 24952 26901 False
[vector] 24777 27484 24143 False
[vector] 28905 23513 21775 False
[vector] 27614 23985 25790 False
[vector] 23789 27387 24629 False
[vector] 26904 25293 26214 False
[vector] 27767 23618 25408 False
[vector] 25732 24154 27474 False
[vector] 27855 24924 24996 False
[vector] 24476 26391 26358 False
[vector] 28828 23291 22620 False
[vector] 26364 26077 25836 False
[vector] 27223 25692 25444 False
[vector] 28948 22671 22436 False
[vector] 23864 26710 26100 False
[vector] 22934 27289 24975 False
[vector] 28584 23716 23496 False
[vector] 28192 25349 22986 False
[vector] 28098 24180 24575 False
[vector] 24220 25708 26910 False
[vector] 27948 23749 25265 False
[vector] 24305 24834 27572 False
[vector] 28399 23305 24307 False
[vector] 26482 24639 26769 False
[vector] 26001 26916 25068 False
[vector] 27126 24417 26469 False
[vector] 25343 27225 24273 False
[vector] 26607 26314 25533 False
[vector] 27464 26245 24754 False
[vector] 25260 25699 26824 False
[vector] 27981 24979 24411 False
[vector] 24850 25107 27300 False
[vector] 23258 24905 27601 False
[vector] 25995 25414 26799 False
[vector] 28391 23578 23997 False
[vector] 27158 25910 25227 False
[vector] 28795 22355 22968 False
[vector] 27263 24025 26211 False
[vector] 26091 26235 25872 False
[vector] 26927 23857 26768 False
[vector] 29005 22804 21925 False
[vector] 26149 27054 24023 False
[vector] 24168 26023 26656 False
[vector] 28350 25272 22478 False
[vector] 27055 24495 26728 False
[vector] 25376 27131 24367 False
[vector] 28523 23618 23888 False
[vector] 27981 25313 24130 False
[vector] 26870 24535 26572 False
[vector] 28761 23229 22801 False
[vector] 25984 26997 24838 False
[vector] 27075 26262 25048 False
[vector] 25809 25486 26580 False
[vector] 26731 26627 25114 False
[vector] 24350 22983 28224 False
[vector] 25589 26334 25986 False
[vector] 26521 23685 27261 False
[vector] 27888 26159 23106 False
[vector] 28198 25379 22867 False
[vector] 28931 23467 21337 False
[vector] 25415 25972 26468 False
[vector] 28713 24226 21196 False
[vector] 28378 23350 24122 False
[vector] 24687 24611 27647 False
[vector] 28783 24001 21774 False
[vector] 24489 26227 26423 False
[vector] 25335 25106 27139 False
[vector] 27110 26413 24539 False
[vector] 24022 26149 26515 False
[vector] 27860 25814 24242 False
[vector] 24584 25703 26981 False
[vector] 27679 26057 23701 False
[vector] 28244 24845 24130 False
[vector] 28968 22971 21245 False
[vector] 24839 27731 22777 False
[vector] 24886 27437 23750 False
[vector] 25365 26577 25793 False
[vector] 28406 22264 24300 False
[vector] 28249 25482 22475 False
[vector] 25706 26150 26304 False
[vector] 23571 24683 27721 False
[vector] 26348 24929 26932 False
[vector] 27972 25589 24223 False
[vector] 28379 25462 20820 False
[vector] 27914 25997 23302 False
[vector] 26389 27084 22713 False
[vector] 26914 24690 26470 False
[vector] 23976 25931 26760 False
[vector] 26030 24443 27205 False
[vector] 28272 25190 22994 False
[vector] 25510 26996 25035 False
[vector] 26490 23960 27117 False
[vector] 28720 24079 21240 False
[vector] 26081 26227 25875 False
[vector] 23071 24090 28113 False
[vector] 26399 26976 23709 False
[vector] 27810 24169 25363 False
[vector] 24510 23464 28174 False
[vector] 24780 25704 26914 False
[vector] 28471 25249 21888 False
[vector] 24186 26479 26215 False
[vector] 26699 25640 26078 False
[vector] 27790 22130 25555 False
[vector] 25196 24867 27392 False
[vector] 24114 25045 27568 False
[vector] 29012 23229 20963 False
[vector] 27870 25211 24498 False
[vector] 27490 23672 26209 False
[vector] 28097 22982 24947 False
[vector] 26995 25424 25776 False
[vector] 26961 26445 24505 False
[vector] 25417 25394 27003 False
[vector] 26535 26849 24087 False
[vector] 28780 24013 21058 False
[vector] 27879 25165 24592 False
[vector] 25834 27181 23584 False
[vector] 28968 23560 20794 False
[vector] 25870 23173 27747 False
[vector] 26546 25789 26048 False
[vector] 27303 23370 26480 False
[vector] 25877 26603 25487 False
[vector] 28476 24828 23093 False
[vector] 27780 24976 24970 False
[vector] 23361 25633 27055 False
[vector] 26483 25984 25783 False
[vector] 28079 23459 25076 False
[vector] 24857 27364 24062 False
[vector] 25932 25609 26534 False
[vector] 25592 25234 26979 False
[vector] 25886 26582 25736 False
[vector] 26490 26384 25538 False
[vector] 24872 27319 24366 False
[vector] 25143 25769 26829 False
[vector] 27662 24032 25787 False
[vector] 26528 25361 26364 False
[vector] 23832 27666 23913 False
[vector] 28767 23875 22532 False
[vector] 24839 24942 27440 False
[vector] 28905 22120 22481 False
[vector] 27839 25865 24247 False
[vector] 26841 26928 24059 False
[vector] 26456 24897 26659 False
[vector] 28144 24610 24263 False
[vector] 22644 27865 22322 False
[vector] 23514 25588 27049 False
[vector] 27902 25651 24213 False
[vector] 28409 21958 24099 False
[vector] 25748 24961 27095 False
[vector] 26580 26686 24580 False
[vector] 26831 25585 25971 False
[vector] 28654 24308 22197 False
