[nb-items] 50
[nb-objectives] 3
[nb-pareto] 680
[nb-lorenz] 14
[runtime] 37.39039897918701
[format] f1 f2 f3 isLorenzND
[vector] 19194 20325 18721 True
[vector] 18936 19913 18968 True
[vector] 19075 20418 18774 True
[vector] 18864 20560 18868 True
[vector] 18907 19736 19205 True
[vector] 19028 19674 19015 True
[vector] 19184 20928 18465 True
[vector] 19366 19956 18888 True
[vector] 19044 20731 18566 True
[vector] 18542 21335 18546 True
[vector] 18908 20096 19001 True
[vector] 19196 19215 19043 True
[vector] 18910 19763 19052 True
[vector] 18586 21109 18604 True
[vector] 16481 20014 19841 False
[vector] 19657 19717 18132 False
[vector] 16136 19971 19955 False
[vector] 19137 18712 19252 False
[vector] 16177 21897 18288 False
[vector] 15519 20816 19525 False
[vector] 18552 20732 18802 False
[vector] 16796 21849 18271 False
[vector] 18160 20832 18942 False
[vector] 16093 21153 19202 False
[vector] 16736 19646 20004 False
[vector] 20037 19398 17300 False
[vector] 18300 21029 18841 False
[vector] 17475 18308 20032 False
[vector] 16269 20964 19378 False
[vector] 17581 20763 19284 False
[vector] 16823 21758 18385 False
[vector] 17426 20201 19597 False
[vector] 18145 19784 19586 False
[vector] 17583 21622 18270 False
[vector] 18526 20734 18786 False
[vector] 17536 21015 19065 False
[vector] 19533 19802 18551 False
[vector] 16743 19169 20272 False
[vector] 18195 21558 18041 False
[vector] 18265 20381 19211 False
[vector] 17482 20129 19540 False
[vector] 17902 19542 19733 False
[vector] 18198 18869 19699 False
[vector] 19926 19003 18121 False
[vector] 16731 20881 19311 False
[vector] 17430 18263 20146 False
[vector] 18812 19822 19117 False
[vector] 19528 20325 17662 False
[vector] 17696 21746 18117 False
[vector] 18713 19702 19238 False
[vector] 17979 19975 19572 False
[vector] 16623 20847 19341 False
[vector] 15764 20039 19944 False
[vector] 17381 20156 19711 False
[vector] 18765 20642 18597 False
[vector] 17962 21203 18759 False
[vector] 16648 19255 20184 False
[vector] 17072 18784 20237 False
[vector] 17769 21623 17951 False
[vector] 18296 20039 19210 False
[vector] 17199 21425 18955 False
[vector] 15981 19409 20268 False
[vector] 18413 19904 19358 False
[vector] 19144 18929 19056 False
[vector] 16839 19101 20160 False
[vector] 19818 19135 18227 False
[vector] 17408 21787 18380 False
[vector] 18572 19616 19406 False
[vector] 18767 19777 19231 False
[vector] 17339 20371 19502 False
[vector] 16943 19776 19845 False
[vector] 19673 20530 17195 False
[vector] 17259 20960 19254 False
[vector] 19537 19623 18511 False
[vector] 15955 19411 20252 False
[vector] 19975 19757 17756 False
[vector] 18376 21140 18631 False
[vector] 17386 20326 19519 False
[vector] 15608 18172 20701 False
[vector] 18723 20003 19173 False
[vector] 17475 21359 18690 False
[vector] 15488 20729 19626 False
[vector] 19845 20026 17869 False
[vector] 15996 20003 19855 False
[vector] 15889 21660 18639 False
[vector] 18115 20787 19056 False
[vector] 17214 21006 19115 False
[vector] 16443 19171 20272 False
[vector] 18874 19001 19270 False
[vector] 16709 19908 19925 False
[vector] 17829 20931 18890 False
[vector] 18558 19140 19551 False
[vector] 15935 18153 20645 False
[vector] 17984 20145 19380 False
[vector] 16898 19731 19959 False
[vector] 17703 20224 19538 False
[vector] 16165 19142 20300 False
[vector] 16522 19936 19994 False
[vector] 15187 20556 19716 False
[vector] 17741 19220 19959 False
[vector] 18334 20222 19193 False
[vector] 17785 21565 18061 False
[vector] 15929 20656 19547 False
[vector] 19855 19423 18125 False
[vector] 17978 21144 18715 False
[vector] 19758 19918 17884 False
[vector] 20270 19179 16694 False
[vector] 19091 18840 19142 False
[vector] 16641 20051 19807 False
[vector] 16101 20282 19809 False
[vector] 20455 17722 17543 False
[vector] 16680 18428 20357 False
[vector] 16107 20225 19818 False
[vector] 17928 20915 18925 False
[vector] 19194 20460 18214 False
[vector] 18270 18379 19702 False
[vector] 16622 19257 20168 False
[vector] 19362 20666 17673 False
[vector] 16722 21270 19015 False
[vector] 14325 19417 20381 False
[vector] 19542 19496 18652 False
[vector] 16915 19507 20014 False
[vector] 17939 20100 19494 False
[vector] 17307 20294 19650 False
[vector] 18595 18259 19593 False
[vector] 17762 20596 19186 False
[vector] 16712 20101 19804 False
[vector] 17191 19632 19903 False
[vector] 19065 18842 19126 False
[vector] 18149 20104 19323 False
[vector] 18175 19082 19789 False
[vector] 18315 19945 19265 False
[vector] 15685 19998 20013 False
[vector] 16996 18945 20247 False
[vector] 15647 18189 20666 False
[vector] 16604 20067 19834 False
[vector] 18311 20786 18893 False
[vector] 17364 21384 18898 False
[vector] 18015 21607 17364 False
[vector] 19876 19980 17205 False
[vector] 15899 19819 20048 False
[vector] 19029 19670 18999 False
[vector] 18547 20859 18661 False
[vector] 20016 20177 17104 False
[vector] 17363 21742 18494 False
[vector] 15055 18398 20726 False
[vector] 15562 19688 20168 False
[vector] 17773 20743 19057 False
[vector] 16121 19368 20242 False
[vector] 16863 20463 19502 False
[vector] 17854 21053 18864 False
[vector] 18935 20221 18875 False
[vector] 14264 18197 20776 False
[vector] 19189 20452 18580 False
[vector] 17246 19074 20045 False
[vector] 19355 20595 18088 False
[vector] 16293 20828 19469 False
[vector] 16641 18214 20376 False
[vector] 17991 19415 19620 False
[vector] 16901 19031 20159 False
[vector] 17262 20249 19764 False
[vector] 17515 18485 19972 False
[vector] 18596 20058 19201 False
[vector] 19705 19829 17970 False
[vector] 18836 17598 19490 False
[vector] 15857 20642 19607 False
[vector] 18572 20633 18749 False
[vector] 19775 18982 18282 False
[vector] 15924 21814 18467 False
[vector] 15409 21102 19257 False
[vector] 15375 20787 19604 False
[vector] 20151 18901 18268 False
[vector] 14426 18278 20748 False
[vector] 17386 18489 20088 False
[vector] 16076 19323 20356 False
[vector] 17577 19263 19928 False
[vector] 17809 21008 18978 False
[vector] 18845 19962 19098 False
[vector] 16796 20613 19494 False
[vector] 17461 21799 18068 False
[vector] 19755 19649 18057 False
[vector] 19179 21055 18324 False
[vector] 19416 20343 17745 False
[vector] 17763 20956 18982 False
[vector] 18692 20946 18427 False
[vector] 16509 20293 19688 False
[vector] 16409 20923 19352 False
[vector] 19768 19315 18140 False
[vector] 16986 19557 20011 False
[vector] 19054 20128 18822 False
[vector] 15208 20281 19900 False
[vector] 17042 21581 18868 False
[vector] 18038 20496 19313 False
[vector] 18294 21565 17978 False
[vector] 17941 18019 19955 False
[vector] 20031 19582 16994 False
[vector] 19791 20279 16957 False
[vector] 16326 21483 18919 False
[vector] 19247 20445 18193 False
[vector] 16778 19817 19902 False
[vector] 19979 19405 17594 False
[vector] 16297 21306 19156 False
[vector] 17532 21250 18834 False
[vector] 18433 20825 18855 False
[vector] 15001 19953 20065 False
[vector] 19824 19736 17917 False
[vector] 16860 19737 19855 False
[vector] 18187 20709 19138 False
[vector] 19455 19388 18667 False
[vector] 18255 20746 19030 False
[vector] 16488 18831 20299 False
[vector] 17356 19591 19846 False
[vector] 18015 21375 18638 False
[vector] 17201 19029 20159 False
[vector] 19028 20130 18806 False
[vector] 17533 19489 19870 False
[vector] 17188 19446 19984 False
[vector] 18407 20827 18839 False
[vector] 16345 20640 19552 False
[vector] 17513 19326 19875 False
[vector] 16733 19772 20016 False
[vector] 16691 20439 19596 False
[vector] 17954 21701 17798 False
[vector] 17038 21103 19181 False
[vector] 15327 19740 20188 False
[vector] 16965 21985 18008 False
[vector] 17430 18807 20077 False
[vector] 18154 19095 19641 False
[vector] 18537 21462 18405 False
[vector] 18138 20198 19314 False
[vector] 19659 20141 17333 False
[vector] 19201 20757 17556 False
[vector] 18904 21282 17896 False
[vector] 17584 19376 19872 False
[vector] 17090 20915 19264 False
[vector] 15078 20046 20025 False
[vector] 17478 20047 19728 False
[vector] 17983 19636 19627 False
[vector] 16437 20252 19703 False
[vector] 15524 19676 20239 False
[vector] 17468 19281 19989 False
[vector] 17774 19445 19772 False
[vector] 18403 20830 18740 False
[vector] 18665 18835 19546 False
[vector] 20161 18298 18524 False
[vector] 19276 18302 19023 False
[vector] 16241 19282 20299 False
[vector] 17416 21754 18182 False
[vector] 17797 21244 18816 False
[vector] 18374 20653 18977 False
[vector] 17984 19449 19601 False
[vector] 16208 19961 19888 False
[vector] 16120 21062 19316 False
[vector] 17556 21364 18671 False
[vector] 19708 18922 18381 False
[vector] 19739 20035 17669 False
[vector] 19985 19154 18012 False
[vector] 17822 20131 19485 False
[vector] 19393 20353 17881 False
[vector] 19765 19046 18313 False
[vector] 19300 20534 18107 False
[vector] 20322 19052 17503 False
[vector] 15833 20772 19512 False
[vector] 16464 20099 19840 False
[vector] 18405 20311 18976 False
[vector] 15738 19497 20274 False
[vector] 17643 20006 19671 False
[vector] 19239 20132 18422 False
[vector] 15977 19990 19943 False
[vector] 18617 19661 19292 False
[vector] 16433 19774 20016 False
[vector] 15932 20831 19428 False
[vector] 19553 19320 18592 False
[vector] 15116 19090 20481 False
[vector] 16136 20984 19382 False
[vector] 19411 19763 18589 False
[vector] 19246 20085 18397 False
[vector] 20123 19364 16675 False
[vector] 16278 19786 20117 False
[vector] 15664 19873 20138 False
[vector] 17105 20405 19677 False
[vector] 17488 19444 19984 False
[vector] 18104 19821 19512 False
[vector] 18614 19561 19328 False
[vector] 15773 20145 19904 False
[vector] 16638 19858 19928 False
[vector] 18944 21081 17963 False
[vector] 16077 19450 20214 False
[vector] 17143 19401 20098 False
[vector] 20052 19124 17717 False
[vector] 16648 19267 20104 False
[vector] 18134 20834 18926 False
[vector] 16483 21327 19006 False
[vector] 18215 20315 19246 False
[vector] 19241 20696 17868 False
[vector] 17467 21545 18727 False
[vector] 17684 20924 19113 False
[vector] 16454 21150 19243 False
[vector] 19018 20733 18550 False
[vector] 16920 21940 18122 False
[vector] 16297 20293 19729 False
[vector] 18869 17823 19303 False
[vector] 15750 18871 20459 False
[vector] 15825 19957 19987 False
[vector] 16881 21259 19094 False
[vector] 18234 20056 19387 False
[vector] 19370 20655 17108 False
[vector] 15414 20038 19985 False
[vector] 16083 19540 20160 False
[vector] 17821 21117 18927 False
[vector] 18797 18722 19354 False
[vector] 18204 18561 19669 False
[vector] 18736 19452 19407 False
[vector] 15337 19137 20444 False
[vector] 15941 20030 19903 False
[vector] 17755 19696 19814 False
[vector] 18885 19781 19064 False
[vector] 20128 19372 16309 False
[vector] 18666 18876 19454 False
[vector] 17366 20248 19527 False
[vector] 17983 17964 19877 False
[vector] 16712 18054 20349 False
[vector] 19070 20545 18633 False
[vector] 14995 19199 20491 False
[vector] 16307 19963 19880 False
[vector] 15235 20190 20014 False
[vector] 18713 20606 18917 False
[vector] 17963 20363 19424 False
[vector] 17010 19421 20102 False
[vector] 17970 21330 18752 False
[vector] 17399 21945 17614 False
[vector] 18242 20868 18896 False
[vector] 16929 20593 19490 False
[vector] 19269 18599 19060 False
[vector] 18067 21480 18173 False
[vector] 18671 20191 19090 False
[vector] 17939 19404 19715 False
[vector] 15780 19912 20101 False
[vector] 18428 20952 18714 False
[vector] 18868 19339 19215 False
[vector] 17902 18140 19852 False
[vector] 16184 20318 19778 False
[vector] 15981 20422 19695 False
[vector] 15126 19052 20505 False
[vector] 17252 19911 19789 False
[vector] 15071 21276 19175 False
[vector] 17929 19419 19758 False
[vector] 19990 19162 17646 False
[vector] 19715 19226 18226 False
[vector] 18053 20077 19473 False
[vector] 17506 21611 18521 False
[vector] 19346 18878 18976 False
[vector] 17341 18988 20133 False
[vector] 16821 19598 20068 False
[vector] 20332 18449 17759 False
[vector] 16647 20665 19538 False
[vector] 16474 19496 20096 False
[vector] 18755 21245 18341 False
[vector] 18317 20450 19027 False
[vector] 17858 19369 19761 False
[vector] 16364 19865 20039 False
[vector] 17033 21230 19040 False
[vector] 19402 19299 18753 False
[vector] 16395 19946 19934 False
[vector] 15203 20408 19759 False
