[nb-items] 50
[nb-objectives] 3
[nb-pareto] 276
[nb-lorenz] 20
[runtime] 6.289809942245483
[format] f1 f2 f3 isLorenzND
[vector] 19753 20015 17961 True
[vector] 19995 20757 17471 True
[vector] 19533 19887 17974 True
[vector] 18659 18806 18268 True
[vector] 20500 20474 17311 True
[vector] 19328 19408 18114 True
[vector] 18554 19333 18247 True
[vector] 18561 18548 18314 True
[vector] 18774 19461 18234 True
[vector] 20275 20470 17368 True
[vector] 18454 18327 18408 True
[vector] 19153 19346 18172 True
[vector] 20720 20602 17298 True
[vector] 18879 18934 18255 True
[vector] 21015 20752 16984 True
[vector] 20483 20408 17350 True
[vector] 18377 19469 18305 True
[vector] 19028 20170 18134 True
[vector] 19968 20130 17677 True
[vector] 20188 20258 17664 True
[vector] 21132 20729 16016 False
[vector] 21383 19758 16732 False
[vector] 19354 19159 18081 False
[vector] 21247 19990 16462 False
[vector] 21242 20464 16016 False
[vector] 17317 18765 18607 False
[vector] 19831 21268 16742 False
[vector] 19382 21023 17354 False
[vector] 19000 21341 16748 False
[vector] 18551 21096 17360 False
[vector] 19250 20230 17936 False
[vector] 19925 20962 17118 False
[vector] 17207 18816 18515 False
[vector] 19835 19655 17856 False
[vector] 21047 20356 16936 False
[vector] 19836 20326 17539 False
[vector] 18278 18595 18367 False
[vector] 18784 18052 18269 False
[vector] 21805 19331 15360 False
[vector] 19020 21688 16294 False
[vector] 21452 19409 16190 False
[vector] 20804 21253 15523 False
[vector] 21055 20906 16723 False
[vector] 21640 19684 16030 False
[vector] 20105 21057 16953 False
[vector] 21144 19774 16816 False
[vector] 20152 19094 17792 False
[vector] 21241 20313 16527 False
[vector] 20130 20922 17122 False
[vector] 21072 18769 17213 False
[vector] 20606 19391 17299 False
[vector] 20180 20958 17065 False
[vector] 18998 19472 18163 False
[vector] 20319 18140 17569 False
[vector] 19778 21576 15968 False
[vector] 19667 21291 16836 False
[vector] 21180 20399 16314 False
[vector] 21765 19177 15621 False
[vector] 17424 18986 18513 False
[vector] 20835 20914 16260 False
[vector] 20610 20774 16793 False
[vector] 21678 18965 15917 False
[vector] 20256 21445 16260 False
[vector] 21136 20667 15835 False
[vector] 17649 19516 18235 False
[vector] 21119 19681 17129 False
[vector] 20802 21004 16155 False
[vector] 19658 19133 17975 False
[vector] 21066 19092 17278 False
[vector] 19463 20413 17837 False
[vector] 20889 21216 15859 False
[vector] 18234 18199 18421 False
[vector] 21053 20033 16871 False
[vector] 18715 21801 15484 False
[vector] 19796 19407 17874 False
[vector] 19353 20464 17745 False
[vector] 19001 20532 17620 False
[vector] 17443 18801 18448 False
[vector] 19921 18583 17912 False
[vector] 20465 21226 16547 False
[vector] 21061 20583 16658 False
[vector] 19105 21224 16843 False
[vector] 20570 20620 17054 False
[vector] 21459 20483 15654 False
[vector] 19030 20102 17949 False
[vector] 19938 19432 17706 False
[vector] 17619 18533 18489 False
[vector] 19068 20324 17873 False
[vector] 18960 20628 17812 False
[vector] 21022 21270 15232 False
[vector] 20518 19983 17525 False
[vector] 20660 20924 16314 False
[vector] 19951 19281 17883 False
[vector] 19550 20625 17541 False
[vector] 20935 21058 15528 False
[vector] 20522 21405 14728 False
[vector] 20071 20691 17376 False
[vector] 18946 21772 15593 False
[vector] 19474 21670 16285 False
[vector] 19288 20452 17860 False
[vector] 20501 21559 16003 False
[vector] 19855 21482 16213 False
[vector] 20795 20624 16997 False
[vector] 18778 19344 18176 False
[vector] 20550 21189 16883 False
[vector] 20523 21341 15554 False
[vector] 20695 21259 16268 False
[vector] 20414 21347 16299 False
[vector] 21261 20427 15876 False
[vector] 20231 19650 17577 False
[vector] 19610 21368 16470 False
[vector] 19521 21165 16939 False
[vector] 19758 20563 17523 False
[vector] 21775 18383 15797 False
[vector] 19179 19560 18012 False
[vector] 18493 19614 18195 False
[vector] 17930 18295 18490 False
[vector] 21388 20128 16432 False
[vector] 18785 20667 17835 False
