[nb-items] 40
[nb-objectives] 3
[nb-pareto] 152
[nb-lorenz] 11
[runtime] 2.552252769470215
[format] f1 f2 f3 isLorenzND
[vector] 16638 15466 14684 True
[vector] 18094 14790 14714 True
[vector] 15715 15086 15128 True
[vector] 16498 14743 15386 True
[vector] 17249 14745 15336 True
[vector] 15219 15272 15068 True
[vector] 17373 14836 15187 True
[vector] 15558 15242 15041 True
[vector] 15704 15368 14938 True
[vector] 16106 15122 15050 True
[vector] 16857 15124 15000 True
[vector] 17654 15115 14533 False
[vector] 16782 15181 14552 False
[vector] 16108 15596 13998 False
[vector] 18586 13832 13692 False
[vector] 15888 14298 15634 False
[vector] 17738 13839 15109 False
[vector] 16087 15703 14089 False
[vector] 17702 15169 14378 False
[vector] 16195 14309 15619 False
[vector] 14577 14497 15751 False
[vector] 16735 15522 13741 False
[vector] 15280 15548 14331 False
[vector] 15201 12881 15979 False
[vector] 16645 15321 14703 False
[vector] 15385 14302 15724 False
[vector] 15731 14454 15547 False
[vector] 17893 14865 14102 False
[vector] 14642 13770 15941 False
[vector] 17562 14446 15080 False
[vector] 17018 15455 14256 False
[vector] 18587 12664 13573 False
[vector] 17095 15224 14354 False
[vector] 17995 13769 14815 False
[vector] 15911 15243 14759 False
[vector] 15804 14273 15697 False
[vector] 17918 14489 14867 False
[vector] 18449 14178 14633 False
[vector] 17967 14816 14277 False
[vector] 17379 14290 15214 False
[vector] 14197 14795 15339 False
[vector] 16527 13699 15603 False
[vector] 15393 13772 15891 False
[vector] 17597 14028 15123 False
[vector] 16971 15133 14503 False
[vector] 15011 15521 14391 False
[vector] 18646 12794 13548 False
[vector] 17474 14885 14803 False
[vector] 18508 14308 14608 False
[vector] 17668 13962 15142 False
[vector] 15478 15516 14368 False
[vector] 18608 13456 13524 False
[vector] 17551 14728 14890 False
[vector] 15688 14736 15491 False
[vector] 17917 13834 14999 False
[vector] 17751 13746 15112 False
[vector] 16295 15847 13560 False
[vector] 15172 15024 15304 False
[vector] 17040 14238 15396 False
[vector] 16870 15461 14170 False
[vector] 17794 14460 15036 False
[vector] 16763 14907 15155 False
[vector] 15856 14257 15801 False
[vector] 18667 13586 13499 False
[vector] 17024 14858 14855 False
[vector] 17220 15027 14608 False
[vector] 15139 15475 14413 False
[vector] 18143 14629 14334 False
[vector] 17404 13295 15206 False
[vector] 16991 15117 14741 False
[vector] 15207 15412 14741 False
[vector] 14671 13882 15877 False
[vector] 15544 15845 13610 False
[vector] 16997 14520 15340 False
[vector] 18270 14183 14743 False
[vector] 16319 14400 15470 False
[vector] 14598 15887 13537 False
[vector] 15963 15612 14238 False
[vector] 15890 15477 14363 False
[vector] 15009 14342 15662 False
[vector] 17041 15425 13852 False
[vector] 15552 14785 15313 False
[vector] 15404 15639 14182 False
[vector] 16620 15697 13938 False
[vector] 16262 14597 15447 False
[vector] 15929 14330 15488 False
[vector] 18056 13855 14764 False
[vector] 18172 14522 14235 False
[vector] 15849 15352 14698 False
[vector] 16867 15014 14768 False
[vector] 17976 13964 14974 False
[vector] 14571 15094 15152 False
[vector] 15945 14100 15763 False
[vector] 16786 15513 13724 False
[vector] 17165 15516 13703 False
[vector] 16622 14834 15237 False
[vector] 16951 15167 14428 False
[vector] 17216 15257 14208 False
[vector] 14303 13718 16123 False
[vector] 15676 14876 15164 False
[vector] 15793 14555 15507 False
[vector] 18300 14420 13476 False
[vector] 18391 14373 13483 False
[vector] 17708 14572 14977 False
[vector] 17240 15208 14114 False
[vector] 15052 13704 15933 False
[vector] 18224 14335 14592 False
[vector] 15692 15892 12650 False
[vector] 16460 14399 15399 False
[vector] 15928 14364 15548 False
[vector] 16946 14311 15569 False
[vector] 16112 13227 15744 False
[vector] 15629 15779 13649 False
[vector] 14834 13862 15917 False
[vector] 18677 13596 13164 False
[vector] 18215 15003 13307 False
[vector] 15839 15177 14979 False
[vector] 18067 14929 13740 False
[vector] 17387 15221 13890 False
[vector] 14610 15747 13864 False
[vector] 15907 15473 14359 False
[vector] 17911 14634 14848 False
[vector] 15062 15428 14981 False
[vector] 15585 13864 15867 False
[vector] 15685 15918 13528 False
[vector] 16496 14210 15632 False
[vector] 14286 13982 15908 False
[vector] 14747 15554 14482 False
[vector] 15168 15950 12794 False
[vector] 18518 14318 14273 False
[vector] 15564 14645 15640 False
[vector] 16894 15364 14405 False
[vector] 15255 14808 15274 False
[vector] 16244 15547 14176 False
[vector] 15069 13320 15961 False
[vector] 17294 13594 15356 False
[vector] 15709 14629 15400 False
[vector] 15647 14429 15610 False
[vector] 17478 14655 15203 False
[vector] 17932 14936 13590 False
[vector] 17598 14976 14654 False
[vector] 15980 13666 15726 False
[vector] 17511 15312 13741 False
[vector] 16872 15500 13900 False
[vector] 17827 14896 14071 False
[vector] 16753 15291 14487 False
[vector] 14488 15310 15182 False
[vector] 15261 14211 15873 False
[vector] 16327 13870 15637 False
[vector] 14450 12879 16029 False
[vector] 18576 13822 14027 False
[vector] 17826 13938 14990 False
