[nb-items] 20
[nb-objectives] 3
[nb-pareto] 78
[nb-lorenz] 20
[runtime] 0.16844606399536133
[format] f1 f2 f3 isLorenzND
[vector] 10270 4683 6384 True
[vector] 7668 5721 6331 True
[vector] 9207 5592 5663 True
[vector] 9127 5224 6623 True
[vector] 7938 5353 6789 True
[vector] 9043 5216 7058 True
[vector] 7707 5270 6901 True
[vector] 10021 5256 5696 True
[vector] 7352 6032 6188 True
[vector] 8811 5535 6480 True
[vector] 7794 5809 6196 True
[vector] 8516 6058 5727 True
[vector] 9397 4856 7081 True
[vector] 7996 5825 5949 True
[vector] 9148 5429 6393 True
[vector] 8870 5698 5750 True
[vector] 7689 5926 6101 True
[vector] 8043 5236 6884 True
[vector] 7602 5387 6806 True
[vector] 7773 5604 6426 True
[vector] 8849 5493 5980 False
[vector] 7240 3641 7477 False
[vector] 6486 6239 5248 False
[vector] 6308 3623 7543 False
[vector] 7554 5835 6127 False
[vector] 8953 5660 4817 False
[vector] 9898 4796 6359 False
[vector] 7494 6157 4525 False
[vector] 5948 6257 5512 False
[vector] 7891 5942 5854 False
[vector] 6841 5586 6492 False
[vector] 6083 6348 5486 False
[vector] 8140 5369 6542 False
[vector] 7217 5941 6214 False
[vector] 9291 5270 5988 False
[vector] 7342 6069 4824 False
[vector] 8884 3972 7421 False
[vector] 7332 5755 6348 False
[vector] 7554 6048 5941 False
[vector] 6860 6155 5360 False
[vector] 7458 5843 6213 False
[vector] 8764 5769 5157 False
[vector] 8149 4659 7336 False
[vector] 8245 5252 6637 False
[vector] 8562 5753 5404 False
[vector] 7197 6262 5087 False
[vector] 9851 4421 6446 False
[vector] 6751 3810 7432 False
[vector] 7813 4693 7353 False
[vector] 6621 6330 5222 False
[vector] 7353 5960 6118 False
[vector] 9186 5387 5893 False
[vector] 7533 5630 6357 False
[vector] 9667 4325 6898 False
[vector] 7870 5737 6084 False
[vector] 6644 3589 7526 False
[vector] 8245 5582 5877 False
[vector] 8530 4332 7398 False
[vector] 7437 5638 6443 False
[vector] 9561 4902 6446 False
[vector] 8868 5279 6399 False
[vector] 7458 5455 6640 False
[vector] 8351 4675 7089 False
[vector] 8600 6066 5292 False
[vector] 8014 4568 7362 False
[vector] 8991 4193 7327 False
[vector] 6285 6364 5239 False
[vector] 8848 5777 4722 False
[vector] 9312 5475 5758 False
[vector] 6284 6223 5495 False
[vector] 9602 4994 5758 False
[vector] 7975 5620 6179 False
[vector] 7335 3081 7642 False
[vector] 8043 5566 6124 False
[vector] 9456 5019 6351 False
[vector] 7803 5262 6815 False
[vector] 5668 6107 5518 False
[vector] 9207 5262 6423 False
