[nb-items] 170
[nb-objectives] 2
[nb-pareto] 329
[nb-lorenz] 39
[runtime] 173.95569705963135
[format] f1 f2 isLorenzND
[vector] 64915 64438 True
[vector] 65827 63961 True
[vector] 66786 63437 True
[vector] 68255 62392 True
[vector] 68094 62484 True
[vector] 66013 63883 True
[vector] 70291 60589 True
[vector] 68665 62007 True
[vector] 64685 64561 True
[vector] 67063 63251 True
[vector] 68740 61997 True
[vector] 67954 62586 True
[vector] 70237 60642 True
[vector] 66743 63450 True
[vector] 66466 63636 True
[vector] 69778 61089 True
[vector] 66213 63791 True
[vector] 65693 64082 True
[vector] 68002 62547 True
[vector] 65095 64337 True
[vector] 65571 64089 True
[vector] 70806 60106 True
[vector] 67861 62669 True
[vector] 67290 63146 True
[vector] 69626 61232 True
[vector] 66939 63309 True
[vector] 65205 64270 True
[vector] 69244 61578 True
[vector] 64775 64536 True
[vector] 68893 61869 True
[vector] 65224 64252 True
[vector] 65295 64245 True
[vector] 65518 64131 True
[vector] 66676 63465 True
[vector] 68849 61905 True
[vector] 69059 61730 True
[vector] 65503 64139 True
[vector] 65005 64362 True
[vector] 67443 63018 True
[vector] 69367 61388 False
[vector] 62444 65325 False
[vector] 71329 59400 False
[vector] 65891 63890 False
[vector] 62675 65218 False
[vector] 59953 65937 False
[vector] 70028 60752 False
[vector] 71997 58367 False
[vector] 65122 64300 False
[vector] 63955 64850 False
[vector] 67135 63151 False
[vector] 64375 64670 False
[vector] 67899 62610 False
[vector] 68911 61796 False
[vector] 70560 60203 False
[vector] 72917 55328 False
[vector] 63156 65127 False
[vector] 67362 63046 False
[vector] 70826 59950 False
[vector] 70992 59744 False
[vector] 72365 57075 False
[vector] 70818 59955 False
[vector] 60435 65817 False
[vector] 62177 65376 False
[vector] 54898 66222 False
[vector] 71487 59149 False
[vector] 58372 66071 False
[vector] 68530 62067 False
[vector] 60920 65721 False
[vector] 66276 63693 False
[vector] 62767 65216 False
[vector] 73207 52160 False
[vector] 63235 65031 False
[vector] 68479 62125 False
[vector] 68028 62497 False
[vector] 69499 61257 False
[vector] 72622 56220 False
[vector] 68758 61924 False
[vector] 57607 66117 False
[vector] 72180 57653 False
[vector] 61250 65607 False
[vector] 72799 55733 False
[vector] 72192 57636 False
[vector] 64513 64598 False
[vector] 69969 60827 False
[vector] 72946 54696 False
[vector] 73133 53381 False
[vector] 71583 58968 False
[vector] 71225 59409 False
[vector] 67682 62746 False
[vector] 68420 62196 False
[vector] 73078 53820 False
[vector] 71153 59530 False
[vector] 68279 62318 False
[vector] 72620 56288 False
[vector] 73111 53725 False
[vector] 69846 60969 False
[vector] 58287 66082 False
[vector] 63817 64863 False
[vector] 70908 59854 False
[vector] 69883 60887 False
[vector] 63334 65023 False
[vector] 62085 65384 False
[vector] 70849 59905 False
[vector] 55872 66204 False
[vector] 61045 65709 False
[vector] 69109 61606 False
[vector] 70594 60200 False
[vector] 70350 60514 False
[vector] 69837 61014 False
[vector] 69436 61335 False
[vector] 67694 62716 False
[vector] 73112 53463 False
[vector] 69747 61096 False
[vector] 57450 66140 False
[vector] 66266 63728 False
[vector] 69349 61461 False
[vector] 69685 61157 False
[vector] 60550 65768 False
[vector] 61884 65451 False
[vector] 72851 55606 False
[vector] 67636 62758 False
[vector] 64963 64371 False
[vector] 70679 60145 False
[vector] 72446 56878 False
[vector] 73034 54278 False
[vector] 63651 64920 False
[vector] 57026 66171 False
[vector] 70652 60148 False
[vector] 71440 59178 False
[vector] 61029 65714 False
[vector] 60442 65789 False
[vector] 68319 62256 False
[vector] 68376 62232 False
[vector] 72706 56025 False
[vector] 63985 64819 False
[vector] 67095 63153 False
[vector] 72043 58280 False
[vector] 70516 60244 False
[vector] 67529 62874 False
[vector] 66023 63848 False
[vector] 68529 62104 False
[vector] 72325 57367 False
[vector] 71895 58457 False
[vector] 72126 57914 False
[vector] 71212 59428 False
[vector] 72074 58041 False
[vector] 56490 66201 False
[vector] 60774 65748 False
[vector] 69552 61247 False
[vector] 70972 59831 False
[vector] 70014 60774 False
[vector] 72151 57726 False
[vector] 63801 64868 False
[vector] 72306 57371 False
[vector] 70455 60397 False
[vector] 71787 58740 False
[vector] 68587 62029 False
[vector] 62462 65305 False
[vector] 61868 65488 False
[vector] 68435 62172 False
[vector] 63534 65018 False
[vector] 67541 62868 False
[vector] 70138 60717 False
[vector] 70467 60365 False
[vector] 62796 65186 False
[vector] 65338 64158 False
[vector] 64703 64541 False
[vector] 68458 62167 False
[vector] 71953 58375 False
[vector] 73218 51862 False
[vector] 69495 61260 False
[vector] 72591 56459 False
[vector] 69470 61325 False
[vector] 66596 63494 False
[vector] 70439 60400 False
[vector] 72925 54754 False
[vector] 73083 53760 False
[vector] 60182 65849 False
[vector] 69408 61386 False
[vector] 69966 60857 False
[vector] 64185 64727 False
[vector] 73203 52620 False
[vector] 72470 56818 False
[vector] 70302 60525 False
[vector] 72596 56387 False
[vector] 60022 65872 False
[vector] 60417 65837 False
[vector] 67727 62691 False
[vector] 71554 59045 False
[vector] 72713 55996 False
[vector] 61987 65439 False
[vector] 57963 66087 False
[vector] 72998 54569 False
[vector] 68563 62050 False
[vector] 66564 63500 False
[vector] 67705 62699 False
[vector] 68594 62013 False
[vector] 73191 53053 False
[vector] 70550 60241 False
[vector] 67634 62785 False
[vector] 64381 64631 False
[vector] 57102 66151 False
[vector] 70068 60735 False
[vector] 71644 58950 False
[vector] 62323 65357 False
[vector] 62343 65335 False
[vector] 57819 66096 False
[vector] 62577 65273 False
[vector] 66314 63638 False
[vector] 69272 61466 False
[vector] 69946 60885 False
[vector] 61678 65564 False
[vector] 67866 62627 False
[vector] 63237 65029 False
[vector] 69490 61264 False
[vector] 72097 57955 False
[vector] 65208 64258 False
[vector] 63241 65026 False
[vector] 71432 59279 False
[vector] 71683 58742 False
[vector] 67568 62826 False
[vector] 56501 66177 False
[vector] 72379 57042 False
[vector] 68283 62280 False
[vector] 61235 65652 False
[vector] 69083 61656 False
[vector] 72682 56124 False
[vector] 72280 57413 False
[vector] 71062 59736 False
[vector] 72228 57540 False
[vector] 69262 61505 False
[vector] 70067 60749 False
[vector] 72356 57161 False
[vector] 72163 57660 False
[vector] 65023 64342 False
[vector] 66842 63337 False
[vector] 66091 63798 False
[vector] 73045 54134 False
[vector] 58807 66054 False
[vector] 68974 61751 False
[vector] 70158 60653 False
[vector] 66493 63558 False
[vector] 65875 63902 False
[vector] 63217 65051 False
[vector] 70897 59900 False
[vector] 65128 64272 False
[vector] 57699 66113 False
[vector] 62005 65419 False
[vector] 68924 61777 False
[vector] 68107 62458 False
[vector] 60601 65757 False
[vector] 67696 62707 False
[vector] 61445 65606 False
[vector] 71670 58812 False
[vector] 59323 65963 False
[vector] 63611 64925 False
[vector] 64495 64618 False
[vector] 70503 60253 False
[vector] 70500 60266 False
[vector] 59645 65962 False
[vector] 58087 66084 False
[vector] 69868 60922 False
[vector] 73077 54082 False
[vector] 60532 65788 False
[vector] 68305 62268 False
[vector] 63722 64896 False
[vector] 65710 64001 False
[vector] 61771 65492 False
[vector] 61124 65681 False
[vector] 67094 63159 False
[vector] 57483 66130 False
[vector] 66034 63823 False
[vector] 68943 61758 False
[vector] 72136 57802 False
[vector] 70682 60107 False
[vector] 71839 58598 False
[vector] 70005 60810 False
[vector] 69283 61463 False
[vector] 71831 58642 False
[vector] 71657 58853 False
[vector] 60792 65728 False
[vector] 71203 59430 False
[vector] 72562 56744 False
[vector] 59287 66011 False
[vector] 67579 62809 False
[vector] 70612 60173 False
[vector] 72333 57296 False
[vector] 63552 64998 False
[vector] 64199 64699 False
[vector] 73011 54360 False
[vector] 71074 59666 False
[vector] 69087 61618 False
[vector] 59115 66029 False
[vector] 67515 62918 False
[vector] 71872 58514 False
[vector] 70979 59822 False
[vector] 57299 66142 False
[vector] 72467 56841 False
[vector] 58951 66045 False
[vector] 64175 64762 False
[vector] 72772 55747 False
[vector] 68386 62220 False
[vector] 66543 63542 False
[vector] 70376 60404 False
[vector] 71107 59589 False
[vector] 72923 55006 False
[vector] 72765 55869 False
[vector] 73161 53346 False
[vector] 65744 63969 False
[vector] 67734 62687 False
[vector] 66815 63350 False
[vector] 71189 59511 False
[vector] 70486 60305 False
[vector] 67567 62832 False
[vector] 72654 56159 False
[vector] 72973 54627 False
[vector] 71388 59320 False
[vector] 57779 66109 False
[vector] 66953 63265 False
[vector] 72242 57520 False
[vector] 72495 56806 False
[vector] 72419 57033 False
[vector] 73031 54281 False
[vector] 64922 64392 False
[vector] 62341 65337 False
[vector] 70470 60308 False
[vector] 62992 65185 False
[vector] 62533 65278 False
[vector] 71145 59552 False
