[nb-items] 70
[nb-objectives] 3
[nb-pareto] 962
[nb-lorenz] 24
[runtime] 289.40158009529114
[format] f1 f2 f3 isLorenzND
[vector] 27551 22870 26508 True
[vector] 26188 24116 25864 True
[vector] 27250 22632 26970 True
[vector] 25628 24338 25840 True
[vector] 25142 24543 25133 True
[vector] 26935 23746 26140 True
[vector] 24732 24621 25047 True
[vector] 24900 24603 25079 True
[vector] 26728 23884 25927 True
[vector] 24934 24637 24800 True
[vector] 26219 24153 25478 True
[vector] 24849 24675 24781 True
[vector] 25452 24513 25241 True
[vector] 28284 22909 25942 True
[vector] 26168 24106 25903 True
[vector] 26199 24143 25517 True
[vector] 27811 23037 25988 True
[vector] 25659 24375 25454 True
[vector] 27935 22980 26167 True
[vector] 28148 22756 26199 True
[vector] 26375 23968 26116 True
[vector] 24829 24665 24820 True
[vector] 27986 22674 26429 True
[vector] 24883 24628 24852 True
[vector] 26424 23288 26530 False
[vector] 27077 23077 26594 False
[vector] 21993 25406 23241 False
[vector] 25031 24681 24573 False
[vector] 24681 24612 25099 False
[vector] 27977 23077 25280 False
[vector] 24849 24664 24800 False
[vector] 28160 22554 26149 False
[vector] 26536 23227 26456 False
[vector] 27085 23634 24733 False
[vector] 24946 24098 25942 False
[vector] 27895 22218 26447 False
[vector] 29193 21532 25177 False
[vector] 30108 20299 23519 False
[vector] 27858 20911 26706 False
[vector] 24513 24709 24798 False
[vector] 27191 21268 27121 False
[vector] 29960 19637 24470 False
[vector] 27470 21030 27048 False
[vector] 26994 23450 26343 False
[vector] 27000 23364 26162 False
[vector] 29095 21907 25245 False
[vector] 26460 23938 24833 False
[vector] 29258 21295 25330 False
[vector] 27493 22296 26707 False
[vector] 29725 20786 24404 False
[vector] 28462 21552 26242 False
[vector] 27177 23554 25351 False
[vector] 27511 23355 25886 False
[vector] 28265 22436 26356 False
[vector] 25761 24367 24094 False
[vector] 26432 23929 25510 False
[vector] 29523 21224 25031 False
[vector] 22834 25301 22854 False
[vector] 26878 20893 27302 False
[vector] 25663 24458 24268 False
[vector] 24684 21853 27540 False
[vector] 29220 22008 23646 False
[vector] 26291 24053 25192 False
[vector] 27173 22932 26442 False
[vector] 27898 23171 23932 False
[vector] 29523 21481 24144 False
[vector] 28428 21113 26391 False
[vector] 26057 24258 23748 False
[vector] 29520 21544 24803 False
[vector] 27773 23081 25402 False
[vector] 28934 21177 25692 False
[vector] 28999 22249 24326 False
[vector] 25471 24408 24756 False
[vector] 28214 22742 26094 False
[vector] 26708 20982 27323 False
[vector] 26731 23059 26613 False
[vector] 22681 21501 27689 False
[vector] 24493 24699 24837 False
[vector] 25876 24338 24225 False
[vector] 29960 20171 24408 False
[vector] 28105 21529 26564 False
[vector] 25587 23223 26704 False
[vector] 24298 22865 26992 False
[vector] 26166 23607 26337 False
[vector] 22823 25291 23239 False
[vector] 29440 21854 23893 False
[vector] 26595 23487 26340 False
[vector] 26496 23994 24646 False
[vector] 29398 21614 24486 False
[vector] 24674 24098 26049 False
[vector] 29540 21388 24990 False
[vector] 23395 25202 23565 False
[vector] 27772 23231 25248 False
[vector] 26060 20953 27575 False
[vector] 28616 22527 24640 False
[vector] 28038 22917 25495 False
[vector] 24798 24655 24852 False
[vector] 29980 20081 23965 False
[vector] 27836 22991 25515 False
[vector] 25272 23225 26751 False
[vector] 26011 21836 27399 False
[vector] 29975 20393 23949 False
[vector] 29124 21928 24678 False
[vector] 27697 23102 25909 False
[vector] 27694 23183 25790 False
[vector] 25709 23291 26567 False
[vector] 25731 24370 24590 False
[vector] 28707 20875 26318 False
[vector] 26687 21370 27252 False
[vector] 25711 23243 26678 False
