[nb-items] 30
[nb-objectives] 3
[nb-pareto] 85
[nb-lorenz] 1
[runtime] 0.5005755424499512
[format] f1 f2 f3 isLorenzND
[vector] 10198 10341 11176 True
[vector] 9300 10710 9449 False
[vector] 11293 8606 9178 False
[vector] 10890 8999 10297 False
[vector] 10594 8674 10845 False
[vector] 10972 9688 7662 False
[vector] 9651 9204 11673 False
[vector] 10509 10293 9607 False
[vector] 11269 8941 8676 False
[vector] 10894 8539 10768 False
[vector] 10292 9914 10317 False
[vector] 9302 10780 8912 False
[vector] 11049 9487 9126 False
[vector] 10929 9579 8957 False
[vector] 9783 9870 11305 False
[vector] 11064 9475 8730 False
[vector] 10373 9492 11015 False
[vector] 10672 10087 8891 False
[vector] 10984 8444 10765 False
[vector] 11449 7909 8283 False
[vector] 10289 9160 11374 False
[vector] 10290 10099 10474 False
[vector] 11158 8697 9608 False
[vector] 10504 8769 10848 False
[vector] 11436 8245 7655 False
[vector] 9002 9904 11332 False
[vector] 10209 10065 10606 False
[vector] 10312 8967 11530 False
[vector] 10788 9585 10083 False
[vector] 10039 9587 11514 False
[vector] 10459 9362 11287 False
[vector] 10229 9574 10989 False
[vector] 7948 10916 9250 False
[vector] 9796 10488 10530 False
[vector] 11124 8935 10650 False
[vector] 11111 9271 10022 False
[vector] 10250 10242 9655 False
[vector] 8059 10809 10055 False
[vector] 10689 9073 10822 False
[vector] 10522 9957 10235 False
[vector] 11300 7444 9063 False
[vector] 10520 9887 10772 False
[vector] 8958 9701 11390 False
[vector] 10814 10048 9784 False
[vector] 8261 10808 8879 False
[vector] 10109 10380 10159 False
[vector] 10507 10223 10144 False
[vector] 9410 10693 10466 False
[vector] 11203 8701 9181 False
[vector] 9397 10485 10870 False
[vector] 10747 8144 11011 False
[vector] 10338 10318 8947 False
[vector] 11186 8818 8709 False
[vector] 10121 10428 10080 False
[vector] 11062 9405 9267 False
[vector] 10123 10498 9543 False
[vector] 8596 10802 9285 False
[vector] 11370 8005 8160 False
[vector] 11278 8605 9777 False
[vector] 8620 10767 10183 False
[vector] 10646 9436 10798 False
[vector] 9701 10653 10307 False
[vector] 10762 9804 10496 False
[vector] 9377 10623 10545 False
[vector] 10046 9785 11211 False
[vector] 9100 10781 10088 False
[vector] 10087 10448 10371 False
[vector] 8900 10797 10001 False
[vector] 10477 8677 10959 False
[vector] 10837 8049 11008 False
[vector] 8205 10764 10411 False
[vector] 9825 9854 11182 False
[vector] 11021 9366 10025 False
[vector] 10895 9817 9999 False
[vector] 9810 10606 9914 False
[vector] 10530 9899 10250 False
[vector] 10113 10504 10155 False
[vector] 10913 9604 8352 False
[vector] 10723 9423 10654 False
[vector] 10517 10235 9622 False
[vector] 11359 8846 8673 False
[vector] 11199 8736 8850 False
[vector] 11162 8237 10079 False
[vector] 9637 10774 9318 False
[vector] 10736 9341 10795 False
