[nb-items] 30
[nb-objectives] 3
[nb-pareto] 114
[nb-lorenz] 8
[runtime] 0.3926429748535156
[format] f1 f2 f3 isLorenzND
[vector] 11310 11532 11451 True
[vector] 10945 13130 11080 True
[vector] 11530 12576 11030 True
[vector] 11307 12099 11293 True
[vector] 11820 12300 10924 True
[vector] 11383 12403 11273 True
[vector] 12253 12487 10680 True
[vector] 11348 11893 11310 True
[vector] 9086 12558 11758 False
[vector] 9620 12762 11372 False
[vector] 9795 12422 11967 False
[vector] 11466 12112 11048 False
[vector] 10963 12812 10703 False
[vector] 10654 12844 11088 False
[vector] 10800 11528 11702 False
[vector] 12148 12490 9443 False
[vector] 11516 12781 10495 False
[vector] 9557 13379 10632 False
[vector] 11185 12960 10341 False
[vector] 11153 12950 10503 False
[vector] 9706 12863 11360 False
[vector] 11561 12046 10960 False
[vector] 8954 12178 12026 False
[vector] 11615 12781 9849 False
[vector] 11552 12213 11036 False
[vector] 10695 12638 11105 False
[vector] 10467 12726 11242 False
[vector] 11414 11836 11080 False
[vector] 10158 12253 11959 False
[vector] 10407 13137 11004 False
[vector] 10824 12519 11129 False
[vector] 11926 12553 9614 False
[vector] 11495 12066 11067 False
[vector] 10953 12414 11218 False
[vector] 11273 12451 11109 False
[vector] 11092 12117 11281 False
[vector] 11393 12844 10020 False
[vector] 11708 12564 10403 False
[vector] 9257 12931 11380 False
[vector] 11486 12627 10574 False
[vector] 11271 12667 10752 False
[vector] 10874 13188 10576 False
[vector] 10437 12015 11886 False
[vector] 10882 11196 11675 False
[vector] 11441 12609 10610 False
[vector] 9507 11569 12133 False
[vector] 10665 12506 11374 False
[vector] 11686 12723 10353 False
[vector] 10723 12502 11271 False
[vector] 10642 12184 11540 False
[vector] 10596 12712 11708 False
[vector] 11066 12971 10484 False
[vector] 10625 11982 11660 False
[vector] 11320 12608 10769 False
[vector] 8941 13420 9611 False
[vector] 9954 12435 11722 False
[vector] 9209 11169 12248 False
[vector] 10627 12205 11453 False
[vector] 12439 11608 9588 False
[vector] 10652 13251 10747 False
[vector] 9853 12418 11864 False
[vector] 9798 11855 12125 False
[vector] 10040 12536 11710 False
[vector] 10000 13268 10213 False
[vector] 9649 12716 11391 False
[vector] 10440 11448 12044 False
[vector] 10682 12129 11629 False
[vector] 10829 12302 11386 False
[vector] 10077 11617 12052 False
[vector] 11667 11234 10961 False
[vector] 10804 12532 11131 False
[vector] 10947 11701 11459 False
[vector] 9519 12745 11514 False
[vector] 10305 12426 11716 False
[vector] 10381 13307 10140 False
[vector] 10874 11912 11537 False
[vector] 8824 12744 11624 False
[vector] 10597 12697 11119 False
[vector] 11894 12543 9776 False
[vector] 9942 12595 11724 False
[vector] 12548 11492 9913 False
[vector] 10691 11925 11430 False
[vector] 12271 12169 10303 False
[vector] 11962 12201 10688 False
[vector] 10521 11766 11775 False
[vector] 12257 12374 9768 False
[vector] 10910 12620 11117 False
[vector] 11599 12370 10696 False
[vector] 9267 11165 12145 False
[vector] 10743 12201 11398 False
[vector] 11294 12844 10666 False
[vector] 11455 11630 11097 False
[vector] 8882 12740 11521 False
[vector] 11326 12643 10695 False
[vector] 10690 11413 11767 False
[vector] 9144 11738 12141 False
[vector] 9926 13207 10848 False
[vector] 9317 12009 12018 False
[vector] 8883 13424 9714 False
[vector] 9658 13396 10490 False
[vector] 11565 12722 10512 False
[vector] 11049 12730 10923 False
[vector] 11092 12619 10770 False
[vector] 11067 12849 10515 False
[vector] 9997 13149 11352 False
[vector] 11597 10978 11034 False
[vector] 11028 12337 11366 False
[vector] 10205 12912 11108 False
[vector] 11378 12604 10666 False
[vector] 10568 12743 11100 False
[vector] 11773 12542 9935 False
[vector] 11057 11607 11318 False
[vector] 11560 11497 11174 False
[vector] 10465 13133 10901 False
