[nb-items] 20
[nb-objectives] 3
[nb-pareto] 201
[nb-lorenz] 2
[runtime] 0.4347379207611084
[format] f1 f2 f3 isLorenzND
[vector] 5896 5793 6553 True
[vector] 5838 6010 6066 True
[vector] 6181 5841 5073 False
[vector] 6179 5949 4912 False
[vector] 5684 5690 6857 False
[vector] 6343 5351 5474 False
[vector] 3501 6920 5456 False
[vector] 5146 6672 5041 False
[vector] 5284 5848 6707 False
[vector] 5564 6028 5961 False
[vector] 5452 6590 4547 False
[vector] 6401 5134 5961 False
[vector] 4907 6292 6299 False
[vector] 6844 5177 4420 False
[vector] 4420 4580 7301 False
[vector] 5357 5065 7050 False
[vector] 6507 5794 5384 False
[vector] 4470 5828 7282 False
[vector] 3993 6201 7115 False
[vector] 6273 5663 5536 False
[vector] 4277 4339 7515 False
[vector] 5662 6185 5467 False
[vector] 5375 6467 5363 False
[vector] 6218 5835 5171 False
[vector] 6215 5494 5966 False
[vector] 6086 5812 5178 False
[vector] 4868 6406 6040 False
[vector] 6683 4761 5140 False
[vector] 4323 6894 5645 False
[vector] 5276 6765 3948 False
[vector] 5384 5919 6466 False
[vector] 6163 6011 4413 False
[vector] 4508 6833 5607 False
[vector] 3883 6701 6636 False
[vector] 4282 6160 7328 False
[vector] 6210 4597 6202 False
[vector] 5226 6346 6001 False
[vector] 5174 6662 4803 False
[vector] 5692 6089 5482 False
[vector] 5853 6301 4749 False
[vector] 5647 6498 3987 False
[vector] 5690 6175 5229 False
[vector] 5417 6274 6225 False
[vector] 5332 6516 5049 False
[vector] 6247 5200 5835 False
[vector] 5928 5499 6422 False
[vector] 5288 5768 6827 False
[vector] 5050 6521 5402 False
[vector] 5757 6287 4789 False
[vector] 5568 5948 6081 False
[vector] 5604 6016 5897 False
[vector] 5328 6596 4929 False
[vector] 4716 6112 6765 False
[vector] 5487 5962 6163 False
[vector] 5727 6055 5621 False
[vector] 4841 6589 5716 False
[vector] 5819 6376 4479 False
[vector] 5088 6503 5471 False
[vector] 4706 6683 6045 False
[vector] 6593 5553 4565 False
[vector] 6160 5666 5601 False
[vector] 6761 5511 4937 False
[vector] 6156 5746 5481 False
[vector] 5168 6177 6431 False
[vector] 6236 5388 5657 False
[vector] 6371 5156 5798 False
[vector] 4247 6194 7189 False
[vector] 5005 6071 6978 False
[vector] 6236 5669 5438 False
[vector] 3887 6621 6756 False
[vector] 3920 6695 6734 False
[vector] 3770 6567 7022 False
[vector] 6433 4840 5830 False
[vector] 4286 6080 7448 False
[vector] 5513 6425 5864 False
[vector] 6665 5079 5517 False
[vector] 4372 4368 7410 False
[vector] 6665 5360 5298 False
[vector] 3344 7010 6225 False
[vector] 5702 6322 4745 False
[vector] 6112 5247 6256 False
[vector] 4589 6629 6311 False
[vector] 5562 6114 5708 False
[vector] 4694 6363 6575 False
[vector] 6080 5541 6387 False
[vector] 5181 6537 5045 False
[vector] 5508 5865 6258 False
[vector] 4445 6266 6781 False
[vector] 5831 5444 6593 False
[vector] 5195 5631 7093 False
[vector] 4466 5908 7162 False
[vector] 5573 6121 5495 False
[vector] 4049 6344 6751 False
[vector] 4106 6335 6729 False
[vector] 3689 6771 6318 False
[vector] 6214 5915 5051 False
[vector] 4610 6532 6406 False
[vector] 5018 6815 5533 False
[vector] 4493 6478 6672 False
[vector] 5009 5991 7098 False
[vector] 5264 6328 6070 False
[vector] 5289 6171 6352 False
[vector] 6140 5237 6018 False
[vector] 5576 6076 5617 False
[vector] 4981 6540 5654 False
[vector] 5654 6244 5092 False
[vector] 4471 6729 6482 False
[vector] 4268 7066 5280 False
[vector] 5958 5674 5889 False
[vector] 4111 6875 6268 False
[vector] 3511 5029 7656 False
[vector] 5870 5330 6852 False
[vector] 3695 4777 7490 False
[vector] 4925 6397 6018 False
[vector] 5900 6172 5183 False
[vector] 6054 5078 6686 False
[vector] 3294 5191 7543 False
[vector] 5156 5745 6834 False
[vector] 6022 6039 5681 False
[vector] 6481 5331 5683 False
[vector] 4682 5366 7291 False
[vector] 6807 5183 4322 False
[vector] 5926 5607 6261 False
[vector] 6243 5280 5715 False
[vector] 7030 4817 4415 False
[vector] 6555 4904 5632 False
[vector] 4620 6489 6085 False
[vector] 4928 6195 6394 False
[vector] 5020 6426 5913 False
[vector] 4829 6246 6379 False
[vector] 2967 4566 7736 False
[vector] 4924 6275 6274 False
[vector] 6123 5672 5503 False
[vector] 6685 4510 4985 False
[vector] 5603 5914 6220 False
[vector] 6126 6017 4315 False
[vector] 4349 6862 5984 False
[vector] 4834 6786 5918 False
[vector] 5322 6497 5640 False
[vector] 5019 5948 6777 False
