[nb-items] 70
[nb-objectives] 3
[nb-pareto] 837
[nb-lorenz] 18
[runtime] 83.61065578460693
[format] f1 f2 f3 isLorenzND
[vector] 26801 26908 25097 True
[vector] 27268 27352 24651 True
[vector] 27563 27285 24452 True
[vector] 27476 27073 24748 True
[vector] 25866 25974 25906 True
[vector] 27456 26069 25282 True
[vector] 27231 26428 25129 True
[vector] 25939 26064 25790 True
[vector] 27126 26779 25114 True
[vector] 27301 26646 25076 True
[vector] 27631 26496 24954 True
[vector] 27023 27238 24908 True
[vector] 27093 26925 24979 True
[vector] 27313 27281 24672 True
[vector] 26159 26192 25777 True
[vector] 27833 26990 24710 True
[vector] 26386 26728 25650 True
[vector] 26153 26417 25731 True
[vector] 27603 27439 24191 False
[vector] 28390 26331 23877 False
[vector] 28550 25182 24381 False
[vector] 25290 25587 26142 False
[vector] 26600 26717 25126 False
[vector] 27121 27782 23662 False
[vector] 25506 27520 24798 False
[vector] 26627 27918 23975 False
[vector] 23881 24468 26403 False
[vector] 26357 27308 24842 False
[vector] 26969 28082 22168 False
[vector] 28064 26792 24078 False
[vector] 27994 27054 23484 False
[vector] 27190 27913 22177 False
[vector] 25590 27857 24501 False
[vector] 27166 25819 25328 False
[vector] 25057 27834 24607 False
[vector] 24627 25817 26082 False
[vector] 25986 27075 25097 False
[vector] 28918 25719 22772 False
[vector] 28917 25076 23359 False
[vector] 27282 27373 24483 False
[vector] 26744 27888 23574 False
[vector] 28192 24866 24765 False
[vector] 24453 25263 26321 False
[vector] 26964 26437 25263 False
[vector] 27589 27568 22352 False
[vector] 25466 27366 25059 False
[vector] 24187 24365 26417 False
[vector] 24038 24417 26379 False
[vector] 26304 25646 25925 False
[vector] 25678 28731 22037 False
[vector] 27868 27316 22398 False
[vector] 27138 26854 25000 False
[vector] 28667 25263 24207 False
[vector] 24895 28828 22603 False
[vector] 28776 25596 23224 False
[vector] 28907 24740 23420 False
[vector] 27787 27245 23287 False
[vector] 26258 27359 24766 False
[vector] 28143 26103 24519 False
[vector] 26809 27466 24485 False
[vector] 27353 27435 24411 False
[vector] 25345 24864 26097 False
[vector] 27142 27529 24120 False
[vector] 28293 26787 23726 False
[vector] 28261 25838 24550 False
[vector] 28627 25109 24468 False
[vector] 25095 26571 25819 False
[vector] 27800 27230 23697 False
[vector] 27355 27636 23666 False
[vector] 26131 27135 25014 False
[vector] 26316 26985 25218 False
[vector] 27256 26945 24761 False
[vector] 28174 25626 24846 False
[vector] 26528 27332 24828 False
[vector] 28380 25414 24472 False
[vector] 28906 24579 23450 False
[vector] 26044 26923 25310 False
[vector] 28477 25953 24183 False
[vector] 28358 25374 24680 False
[vector] 28887 24280 23790 False
[vector] 27856 25037 25027 False
[vector] 26426 28219 23391 False
[vector] 28905 25081 23450 False
[vector] 25454 27197 25158 False
[vector] 25515 28939 21961 False
[vector] 28819 24367 23746 False
[vector] 29024 24821 23246 False
[vector] 26656 28236 22364 False
[vector] 26926 27501 24335 False
[vector] 27155 27773 23036 False
[vector] 26926 27547 24311 False
[vector] 27466 27571 22585 False
[vector] 26328 26844 25403 False
[vector] 26356 27139 24957 False
[vector] 27244 27759 23111 False
[vector] 27029 27395 24506 False
[vector] 26135 27339 24907 False
[vector] 25145 28832 22383 False
[vector] 28901 24717 23725 False
[vector] 26216 24678 25930 False
[vector] 25545 26005 25900 False
[vector] 28838 25414 23442 False
[vector] 26976 27924 22701 False
[vector] 25427 28065 24425 False
[vector] 25876 28647 22978 False
[vector] 26206 27036 25126 False
[vector] 26765 27956 23490 False
[vector] 24023 24243 26443 False
[vector] 26518 27419 24731 False
[vector] 28902 24189 23848 False
[vector] 26897 28096 22186 False
[vector] 26710 28130 22694 False
[vector] 24587 25043 26323 False
[vector] 26781 26937 25038 False
[vector] 25255 26905 25505 False
[vector] 26765 27910 23514 False
[vector] 24936 25650 26219 False
[vector] 26278 25691 25880 False
[vector] 26506 26758 25411 False
[vector] 26037 28238 23799 False
[vector] 25703 23593 26061 False
[vector] 27613 26862 24723 False
[vector] 28640 25865 23683 False
[vector] 27111 27621 23931 False
[vector] 27031 26941 24818 False
