[nb-items] 60
[nb-objectives] 2
[nb-pareto] 103
[nb-lorenz] 14
[runtime] 3.0031039714813232
[format] f1 f2 isLorenzND
[vector] 22956 21232 True
[vector] 22017 21972 True
[vector] 22560 21583 True
[vector] 22074 21926 True
[vector] 23654 20627 True
[vector] 24110 20219 True
[vector] 23202 21009 True
[vector] 23361 20867 True
[vector] 22108 21922 True
[vector] 23410 20857 True
[vector] 22280 21816 True
[vector] 22677 21470 True
[vector] 23866 20449 True
[vector] 22839 21345 True
[vector] 22142 21818 False
[vector] 19655 23215 False
[vector] 21916 21991 False
[vector] 15913 23850 False
[vector] 18252 23555 False
[vector] 21565 22209 False
[vector] 22681 21412 False
[vector] 23104 21067 False
[vector] 18601 23516 False
[vector] 18038 23647 False
[vector] 23987 20221 False
[vector] 17801 23701 False
[vector] 22772 21362 False
[vector] 23323 20873 False
[vector] 21404 22343 False
[vector] 21314 22419 False
[vector] 20162 23027 False
[vector] 23413 20766 False
[vector] 24214 19881 False
[vector] 23942 20261 False
[vector] 19983 23095 False
[vector] 22960 21174 False
[vector] 23475 20725 False
[vector] 23659 20473 False
[vector] 20638 22757 False
[vector] 22928 21242 False
[vector] 21821 22081 False
[vector] 23912 20269 False
[vector] 21741 22125 False
[vector] 21340 22382 False
[vector] 19686 23161 False
[vector] 21087 22537 False
[vector] 21783 22103 False
[vector] 20114 23062 False
[vector] 20931 22695 False
[vector] 18480 23548 False
[vector] 22850 21289 False
[vector] 20323 22891 False
[vector] 19748 23121 False
[vector] 17786 23763 False
[vector] 17813 23652 False
[vector] 23427 20745 False
[vector] 20767 22736 False
[vector] 19366 23341 False
[vector] 21960 21988 False
[vector] 24352 19828 False
[vector] 24201 20013 False
[vector] 21279 22486 False
[vector] 18884 23460 False
[vector] 21881 22045 False
[vector] 19993 23094 False
[vector] 24462 19584 False
[vector] 20073 23093 False
[vector] 23505 20703 False
[vector] 19709 23158 False
[vector] 22369 21713 False
[vector] 16885 23814 False
[vector] 18794 23462 False
[vector] 19549 23288 False
[vector] 23306 20881 False
[vector] 20959 22685 False
[vector] 18156 23623 False
[vector] 23023 21093 False
[vector] 21504 22341 False
[vector] 24577 19402 False
[vector] 20622 22810 False
[vector] 22736 21408 False
[vector] 21594 22204 False
[vector] 19807 23110 False
[vector] 23161 21023 False
[vector] 23558 20692 False
[vector] 21251 22496 False
[vector] 19224 23426 False
[vector] 23265 20931 False
[vector] 23049 21071 False
[vector] 18763 23492 False
[vector] 22416 21607 False
[vector] 21286 22447 False
[vector] 18194 23582 False
[vector] 20318 22956 False
[vector] 21654 22141 False
[vector] 24527 19452 False
[vector] 22392 21625 False
[vector] 23016 21150 False
[vector] 19428 23320 False
[vector] 21530 22258 False
[vector] 20461 22861 False
[vector] 20256 22977 False
[vector] 20545 22851 False
