[nb-items] 60
[nb-objectives] 3
[nb-pareto] 731
[nb-lorenz] 7
[runtime] 46.508780002593994
[format] f1 f2 f3 isLorenzND
[vector] 22785 22393 22529 True
[vector] 22234 22797 22835 True
[vector] 22606 22536 22465 True
[vector] 23208 22064 22653 True
[vector] 22787 22387 22650 True
[vector] 22509 22498 22568 True
[vector] 23028 22630 22226 True
[vector] 23117 19660 23475 False
[vector] 23774 20792 22268 False
[vector] 20015 23490 22095 False
[vector] 22004 20768 24199 False
[vector] 22217 23481 20630 False
[vector] 23188 20077 23252 False
[vector] 21021 23565 21343 False
[vector] 21686 23538 20289 False
[vector] 22226 22341 22987 False
[vector] 20699 23519 21849 False
[vector] 22570 21946 23025 False
[vector] 22393 22442 22717 False
[vector] 22133 23473 21065 False
[vector] 20497 23339 22314 False
[vector] 21129 21559 24045 False
[vector] 24428 19454 19892 False
[vector] 23080 22869 21100 False
[vector] 20692 23574 21636 False
[vector] 23430 20446 22780 False
[vector] 23660 20045 22376 False
[vector] 23345 20622 22817 False
[vector] 24129 20770 21087 False
[vector] 22743 21503 23515 False
[vector] 20832 22195 23623 False
[vector] 20913 22542 23180 False
[vector] 20526 22595 23297 False
[vector] 22620 21748 23133 False
[vector] 24049 21309 20159 False
[vector] 24274 19784 20765 False
[vector] 24431 20215 18576 False
[vector] 22235 23114 21915 False
[vector] 23321 21520 22596 False
[vector] 20698 22095 23676 False
[vector] 24176 20124 21129 False
[vector] 23316 20239 23003 False
[vector] 22305 22719 22576 False
[vector] 20033 22396 23519 False
[vector] 24347 20005 20266 False
[vector] 22701 21088 23688 False
[vector] 21588 23094 22354 False
[vector] 21209 22915 22790 False
[vector] 21732 23530 20207 False
[vector] 21135 22783 22991 False
[vector] 20621 23652 21895 False
[vector] 23864 20877 21775 False
[vector] 23895 21639 21032 False
[vector] 23252 22576 21035 False
[vector] 22594 22566 22261 False
[vector] 20993 20603 24473 False
[vector] 21773 21139 24161 False
[vector] 23792 22258 18799 False
[vector] 21857 22866 22359 False
[vector] 23158 22288 22220 False
[vector] 24150 20384 21081 False
[vector] 23493 21430 22329 False
[vector] 21490 22199 23471 False
[vector] 22076 23143 22071 False
[vector] 24283 20744 19810 False
[vector] 22011 21168 23954 False
[vector] 21256 22306 23343 False
[vector] 23281 20503 23134 False
[vector] 24026 20071 21500 False
[vector] 24608 19728 17881 False
[vector] 19244 23702 21711 False
[vector] 21138 20988 24238 False
[vector] 24009 21145 21541 False
[vector] 21532 23089 22485 False
[vector] 24353 20802 17992 False
[vector] 22676 23093 20437 False
[vector] 23981 19370 21881 False
[vector] 23307 20966 22835 False
[vector] 24431 19264 20532 False
[vector] 22798 20601 23590 False
[vector] 20800 20818 24477 False
[vector] 23689 22090 20821 False
[vector] 23276 21306 22659 False
[vector] 23833 21865 20574 False
[vector] 21207 22490 23189 False
[vector] 21289 21913 23756 False
[vector] 21504 23086 22789 False
[vector] 21137 22414 23292 False
[vector] 23797 21305 21540 False
[vector] 20882 21106 24341 False
[vector] 22284 21708 23553 False
[vector] 24137 19243 21309 False
[vector] 22421 21698 23399 False
[vector] 21734 23600 19670 False
[vector] 21778 21309 23969 False
[vector] 23133 22669 21088 False
[vector] 22164 23070 21955 False
[vector] 21607 21841 23661 False
[vector] 23536 19732 22795 False
[vector] 23700 19794 22428 False
[vector] 23149 22667 20498 False
[vector] 22218 23195 21685 False
[vector] 21796 22697 23004 False
[vector] 20731 23334 22479 False
[vector] 24138 21029 20625 False
[vector] 22993 20906 23516 False
[vector] 23315 21231 22678 False
[vector] 21595 22894 22750 False
[vector] 21480 23452 21596 False
[vector] 21703 23563 20056 False
[vector] 20785 23459 22209 False
[vector] 23326 21926 22230 False
[vector] 23644 22015 21177 False
[vector] 22927 19878 23669 False
[vector] 21019 21081 24291 False
[vector] 20463 21892 23825 False
[vector] 21134 21458 24094 False
[vector] 24273 19661 20767 False
[vector] 23546 21681 21685 False
[vector] 24152 19282 21234 False
[vector] 21686 22219 23250 False
[vector] 22377 21528 23605 False
[vector] 22480 21747 23369 False
[vector] 21290 21881 23819 False
[vector] 21746 23345 21473 False
[vector] 22943 21235 23181 False
[vector] 21220 20932 24423 False
[vector] 23231 21996 22463 False
[vector] 24311 19884 20716 False
[vector] 20342 23901 20498 False
[vector] 23608 20666 22564 False
[vector] 21493 20910 24440 False
[vector] 23339 22154 22105 False
[vector] 23162 22650 21797 False
[vector] 23539 21823 21678 False
[vector] 24340 20877 19299 False
[vector] 20107 24045 20796 False
[vector] 22195 23208 21338 False
[vector] 22506 21338 23530 False
[vector] 22061 23188 21767 False
[vector] 23242 21806 22474 False
[vector] 22582 21181 23741 False
[vector] 24222 21282 18993 False
[vector] 22388 22569 22416 False
[vector] 21512 23521 20654 False
[vector] 21533 23292 21787 False
[vector] 22326 22922 21876 False
[vector] 21384 23751 19790 False
[vector] 22293 22586 22691 False
[vector] 20925 22757 23017 False
[vector] 23195 22400 22025 False
[vector] 21043 21428 24115 False
[vector] 24018 21649 20809 False
[vector] 23965 19767 21722 False
[vector] 24450 19174 20072 False
[vector] 23714 21774 21598 False
[vector] 24169 20699 20413 False
[vector] 21925 23202 21537 False
[vector] 20347 23885 20504 False
[vector] 22405 21677 23433 False
[vector] 21751 23506 20639 False
[vector] 21299 21816 23734 False
[vector] 21346 23432 22025 False
[vector] 19716 22262 23549 False
[vector] 24488 19397 20021 False
[vector] 24377 20185 19985 False
[vector] 20432 23878 20039 False
[vector] 24180 21363 17577 False
[vector] 23347 19303 23075 False
[vector] 21820 23261 22174 False
[vector] 21343 22764 23015 False
[vector] 20043 19681 24782 False
[vector] 20706 23692 21020 False
[vector] 22946 22849 21529 False
[vector] 23934 20247 21634 False
[vector] 24294 20884 18993 False
[vector] 24503 19905 18169 False
[vector] 24195 21162 20114 False
[vector] 24116 19976 21497 False
[vector] 23120 20181 23360 False
[vector] 21194 19959 24718 False
[vector] 21626 22125 23447 False
[vector] 20864 22421 23379 False
[vector] 24427 19724 20061 False
[vector] 22169 22273 23110 False
[vector] 23765 22138 19920 False
[vector] 23071 22087 22444 False
[vector] 23786 21178 21586 False
[vector] 22361 21840 23422 False
[vector] 21922 22562 22914 False
[vector] 23197 19467 23341 False
[vector] 23470 22407 21141 False
[vector] 21395 22576 23098 False
[vector] 21053 23563 21244 False
[vector] 21430 22086 23631 False
[vector] 24129 20525 21357 False
[vector] 23590 21461 22017 False
[vector] 21063 21414 24134 False
[vector] 24518 19823 17884 False
[vector] 22692 21089 23627 False
[vector] 21696 22948 22593 False
[vector] 22165 21801 23606 False
[vector] 23402 22147 21698 False
[vector] 23304 22820 20323 False
[vector] 20378 23922 20118 False
[vector] 23025 22109 22341 False
[vector] 22484 22200 22836 False
[vector] 21315 23698 20529 False
[vector] 22456 22273 22730 False
[vector] 20599 22166 23651 False
[vector] 22645 21683 23178 False
[vector] 22856 22315 22270 False
[vector] 23783 21691 20749 False
[vector] 24471 20397 18298 False
[vector] 20375 23489 22087 False
[vector] 24341 19359 20535 False
[vector] 23318 20366 22994 False
[vector] 21917 22663 22865 False
[vector] 22129 22102 23556 False
[vector] 23463 20398 22798 False
[vector] 20924 21521 24168 False
[vector] 23971 19708 21731 False
[vector] 20816 23496 21823 False
[vector] 20436 20069 24714 False
[vector] 20604 23733 21665 False
[vector] 22125 22287 23144 False
[vector] 22350 22654 22568 False
[vector] 23759 21887 20938 False
[vector] 23885 20832 21960 False
[vector] 20607 23021 22898 False
[vector] 22358 23007 21778 False
[vector] 22592 20578 23997 False
[vector] 24150 19471 21184 False
[vector] 21956 22545 23066 False
[vector] 19298 23827 21441 False
[vector] 22522 20002 24044 False
[vector] 20596 22777 22994 False
[vector] 22316 21003 24120 False
[vector] 22139 21499 23812 False
[vector] 24025 21589 20264 False
[vector] 22849 23066 21727 False
[vector] 22378 23187 21202 False
[vector] 23563 21227 22446 False
[vector] 24253 20437 20042 False
[vector] 20220 22514 23365 False
[vector] 22919 22120 22535 False
[vector] 20872 21709 24085 False
[vector] 22898 21109 23512 False
[vector] 21575 23008 22530 False
[vector] 20321 23364 22357 False
[vector] 23366 22551 21260 False
[vector] 20976 23361 22306 False
[vector] 22522 22162 23196 False
[vector] 21512 23203 22265 False
[vector] 24015 20715 21252 False
[vector] 22452 21213 23800 False
[vector] 22365 22293 22889 False
[vector] 23868 18662 21962 False
[vector] 22371 22921 21931 False
[vector] 24451 20153 18890 False
[vector] 22377 21143 23864 False
[vector] 23162 22859 19430 False
[vector] 21487 23167 22559 False
[vector] 20743 22569 23195 False
[vector] 23954 21842 19984 False
[vector] 22335 20728 24037 False
[vector] 21095 23689 20976 False
[vector] 23265 20815 22951 False
[vector] 21406 20180 24549 False
[vector] 19898 23560 22100 False
[vector] 21362 22382 23317 False
[vector] 20642 20226 24533 False
[vector] 24569 19159 19647 False
[vector] 21563 23623 20241 False
[vector] 23689 20221 22285 False
[vector] 24444 19987 19170 False
[vector] 22186 22235 23045 False
[vector] 24193 20022 21139 False
[vector] 22175 21198 23862 False
[vector] 23392 20543 22826 False
[vector] 22933 23074 21292 False
[vector] 23865 22075 18542 False
[vector] 22929 22222 22404 False
[vector] 22519 23268 21129 False
[vector] 24197 19738 21123 False
[vector] 21935 23203 21521 False
[vector] 20202 23880 21019 False
[vector] 23919 21240 21544 False
[vector] 21016 22112 23629 False
[vector] 21787 22447 23221 False
[vector] 23511 21659 21932 False
[vector] 20587 22931 22935 False
[vector] 21463 23533 21366 False
[vector] 20367 20719 24526 False
[vector] 20750 21907 23759 False
[vector] 21804 23533 19897 False
[vector] 22496 21435 23552 False
[vector] 20678 23759 20370 False
[vector] 24059 20973 20970 False
[vector] 22249 23232 21299 False
[vector] 20334 23028 22985 False
[vector] 21434 22558 23135 False
[vector] 22712 22525 22271 False
[vector] 21532 23586 20627 False
[vector] 23463 21602 21971 False
[vector] 22017 20646 24130 False
[vector] 23387 21346 22351 False
[vector] 22049 22837 22679 False
[vector] 24185 20383 20667 False
[vector] 22848 22198 22794 False
[vector] 23078 21541 22944 False
[vector] 23992 20229 21631 False
[vector] 23902 21281 21111 False
[vector] 23510 21821 21728 False
[vector] 24621 19500 18475 False
[vector] 24223 20606 20616 False
[vector] 20959 23238 22333 False
[vector] 21950 20643 24469 False
[vector] 23418 20959 22680 False
[vector] 23374 21325 22642 False
[vector] 24039 19583 21673 False
[vector] 22557 21575 23296 False
[vector] 22725 22753 22146 False
[vector] 23368 21169 22663 False
[vector] 22116 22438 22928 False
[vector] 22603 23276 20694 False
[vector] 23811 21691 20594 False
[vector] 20020 23216 22527 False
[vector] 21124 21839 23820 False
[vector] 21968 21780 23782 False
[vector] 22030 20564 24271 False
[vector] 20260 23564 21901 False
[vector] 23101 22705 20657 False
[vector] 21064 22739 23031 False
[vector] 21973 22201 23312 False
[vector] 21730 21958 23602 False
[vector] 21040 22817 22945 False
[vector] 22371 22671 22406 False
[vector] 19952 23685 21830 False
[vector] 23495 19378 23030 False
[vector] 23783 20244 22029 False
[vector] 20546 23796 21001 False
[vector] 20840 23557 21688 False
[vector] 22493 22439 22641 False
[vector] 22744 20476 23860 False
[vector] 22387 20540 24120 False
[vector] 21446 21693 24015 False
[vector] 21904 22999 22237 False
[vector] 20529 23890 20032 False
[vector] 21329 23513 21795 False
[vector] 21868 22437 23184 False
[vector] 23966 20594 21586 False
[vector] 23862 22055 18916 False
[vector] 20667 23768 21180 False
[vector] 22469 22561 22515 False
[vector] 22967 22105 22741 False
[vector] 24045 21769 19688 False
[vector] 21093 23338 22280 False
[vector] 21331 23477 21721 False
[vector] 23107 20315 23626 False
[vector] 21102 21795 23910 False
[vector] 21382 22472 23280 False
[vector] 22402 22761 22175 False
[vector] 21037 22517 23204 False
[vector] 23141 19810 23313 False
[vector] 21884 22044 23568 False
[vector] 20865 23183 22704 False
[vector] 23864 20005 22208 False
[vector] 22911 20276 23810 False
[vector] 20533 22021 23740 False
[vector] 24226 20822 19464 False
[vector] 23681 21972 20963 False
[vector] 22573 21182 23680 False
[vector] 23727 21438 22226 False
[vector] 21004 23876 20363 False
[vector] 23579 20283 22750 False
[vector] 24243 18445 20811 False
[vector] 22130 21075 23901 False
[vector] 21448 23578 21062 False
[vector] 21494 23570 20980 False
[vector] 20006 23491 22034 False
[vector] 24072 21152 20337 False
[vector] 20675 23655 21406 False
[vector] 24451 19564 19341 False
[vector] 22027 20043 24386 False
[vector] 20763 21199 24394 False
[vector] 20542 20369 24556 False
[vector] 23781 21621 21286 False
[vector] 23655 20020 22606 False
[vector] 23484 20353 22983 False
[vector] 24242 20516 20156 False
[vector] 20098 20243 24632 False
[vector] 23740 19692 22627 False
[vector] 24467 19072 20082 False
[vector] 22298 22919 22180 False
[vector] 21479 23615 20676 False
[vector] 24069 20622 21455 False
[vector] 24044 21457 20047 False
[vector] 23763 22068 20457 False
[vector] 20499 22823 23053 False
[vector] 23989 21909 18760 False
[vector] 23670 22426 20471 False
[vector] 20493 23840 20860 False
[vector] 23894 21336 21228 False
[vector] 23215 21531 22790 False
[vector] 22200 22024 23297 False
[vector] 22510 22372 22712 False
[vector] 22580 22586 22311 False
[vector] 21978 21177 24038 False
[vector] 22911 22700 22231 False
[vector] 22379 21505 23557 False
[vector] 21421 22087 23570 False
[vector] 21357 20408 24483 False
[vector] 20676 20469 24503 False
[vector] 22064 22476 23000 False
[vector] 21429 21774 23785 False
[vector] 23400 22610 21024 False
[vector] 23992 21186 21108 False
[vector] 21734 19630 24494 False
[vector] 23918 20413 21680 False
[vector] 19816 24085 20955 False
[vector] 22496 21050 23811 False
[vector] 24062 19132 21507 False
[vector] 24495 19822 19059 False
[vector] 23339 20085 23217 False
[vector] 24512 19026 20158 False
[vector] 21495 23284 22035 False
[vector] 22915 22275 22248 False
[vector] 22959 21649 22893 False
[vector] 24116 21106 20459 False
[vector] 20394 22128 23774 False
[vector] 23938 18819 21926 False
[vector] 22387 20925 23861 False
[vector] 22242 22914 22311 False
[vector] 20615 23804 20683 False
[vector] 21331 20202 24537 False
[vector] 20333 21703 24088 False
[vector] 21835 22900 22495 False
[vector] 20977 22404 23364 False
[vector] 21351 23363 21941 False
[vector] 22102 23436 21451 False
[vector] 21435 22090 23560 False
