[nb-items] 70
[nb-objectives] 3
[nb-pareto] 122
[nb-lorenz] 122
[runtime] 187.51279211044312
[format] f1 f2 f3 isLorenzND
[vector] 25672 25288 26064 True
[vector] 26402 24589 26816 True
[vector] 26552 24439 27020 True
[vector] 25954 24349 28088 True
[vector] 26266 24798 26532 True
[vector] 25651 24862 27181 True
[vector] 25927 25101 26152 True
[vector] 25833 25186 26042 True
[vector] 25428 25326 26177 True
[vector] 26006 24780 27124 True
[vector] 26124 24826 26613 True
[vector] 25701 24504 28070 True
[vector] 26423 24492 26911 True
[vector] 25307 25092 27141 True
[vector] 26890 23958 27452 True
[vector] 25182 25180 26924 True
[vector] 25626 25340 25919 True
[vector] 25722 25491 25558 True
[vector] 25746 25089 26494 True
[vector] 25603 25227 26450 True
[vector] 25919 25035 26404 True
[vector] 25325 25119 26873 True
[vector] 26990 24040 27148 True
[vector] 26822 23951 27603 True
[vector] 25894 25145 26055 True
[vector] 26570 24522 26731 True
[vector] 26121 24950 26250 True
[vector] 26908 23811 27859 True
[vector] 25861 24896 26775 True
[vector] 25374 25436 26017 True
[vector] 27048 23625 27913 True
[vector] 25990 25064 26088 True
[vector] 25827 24801 27179 True
[vector] 25871 24800 26980 True
[vector] 27023 23529 28113 True
[vector] 25103 24852 27804 True
[vector] 25958 24545 27700 True
[vector] 25810 25047 26418 True
[vector] 27187 23573 27786 True
[vector] 26844 24301 26812 True
[vector] 25587 25409 25784 True
[vector] 25879 25185 25937 True
[vector] 25674 25256 26134 True
[vector] 25350 25299 26310 True
[vector] 26146 24564 27351 True
[vector] 26317 24677 26713 True
[vector] 25438 24836 27662 True
[vector] 26139 24074 28268 True
[vector] 26595 24618 26531 True
[vector] 25808 25079 26348 True
[vector] 25874 25203 25910 True
[vector] 25299 25234 26658 True
[vector] 25302 25045 27378 True
[vector] 26459 24827 26247 True
[vector] 26933 23907 27659 True
[vector] 25692 25247 26187 True
[vector] 26858 24286 26939 True
[vector] 26346 24472 27492 True
[vector] 25743 25317 25748 True
[vector] 26003 24969 26404 True
[vector] 25761 24894 26911 True
[vector] 26101 24972 26168 True
[vector] 26531 24191 27615 True
[vector] 26775 24240 27198 True
[vector] 26405 24203 27749 True
[vector] 25873 24594 27623 True
[vector] 25209 25154 27004 True
[vector] 27074 23987 27067 True
[vector] 26435 24548 26830 True
[vector] 27238 23903 27139 True
[vector] 25731 24650 27540 True
[vector] 26381 24867 26243 True
[vector] 25341 25316 26283 True
[vector] 26071 24900 26455 True
[vector] 25758 24637 27559 True
[vector] 25632 24649 27693 True
[vector] 26342 24773 26513 True
[vector] 26148 24162 28119 True
[vector] 26434 24731 26447 True
[vector] 25383 25258 26502 True
[vector] 25940 24938 26499 True
[vector] 26833 24190 27139 True
[vector] 25903 24967 26540 True
[vector] 27421 23514 27427 True
[vector] 25435 25025 26942 True
[vector] 26474 24058 28126 True
[vector] 25233 25291 26711 True
[vector] 26353 24895 26080 True
[vector] 26181 24959 26102 True
[vector] 27142 23752 27500 True
[vector] 26665 24257 27224 True
[vector] 25474 24609 27910 True
[vector] 26234 24631 26972 True
[vector] 26681 24478 26787 True
[vector] 26017 25038 26168 True
[vector] 25845 24828 26911 True
[vector] 25858 25282 25842 True
[vector] 25714 25128 26385 True
[vector] 26259 24727 26772 True
[vector] 25779 24885 26964 True
[vector] 25136 25258 26934 True
[vector] 25894 24939 26604 True
[vector] 26089 24431 27862 True
[vector] 26238 25004 25984 True
[vector] 27071 24062 26971 True
[vector] 25992 24858 26731 True
[vector] 25739 25018 26734 True
[vector] 25157 25161 27029 True
[vector] 27302 23291 28040 True
[vector] 25570 25107 26716 True
[vector] 26274 24150 27985 True
[vector] 26328 24788 26386 True
[vector] 26509 24352 27167 True
[vector] 26340 24482 27237 True
[vector] 25931 25178 25912 True
[vector] 26534 24448 26967 True
[vector] 26918 24102 27242 True
[vector] 24935 24894 27960 True
[vector] 25795 25387 25628 True
[vector] 26585 24327 27148 True
[vector] 26419 24480 26966 True
[vector] 25470 25355 26050 True
